Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-36mm_Tec" I=17 J=25 F=POINT
  -7.5000	 -31.0000	  25.0000	  -0.1630	  -0.6739	   0.5435	  71.9361	  42.8389	
  -5.0000	 -31.0000	  25.0000	  -0.1087	  -0.6739	   0.5435	  60.4783	  39.6033	
  -2.5000	 -31.0000	  25.0000	  -0.0543	  -0.6739	   0.5435	  48.7676	  35.9571	
   0.0000	 -31.0000	  25.0000	   0.0000	  -0.6739	   0.5435	  36.3600	  31.4200	
   2.5000	 -31.0000	  25.0000	   0.0543	  -0.6739	   0.5435	  33.5225	  28.8021	
   5.0000	 -31.0000	  25.0000	   0.1087	  -0.6739	   0.5435	  30.0267	  25.3614	
   7.5000	 -31.0000	  25.0000	   0.1630	  -0.6739	   0.5435	  26.2009	  21.3738	
  10.0000	 -31.0000	  25.0000	   0.2174	  -0.6739	   0.5435	  22.2500	  16.9100	
  12.5000	 -31.0000	  25.0000	   0.2717	  -0.6739	   0.5435	  20.8435	  16.6505	
  15.0000	 -31.0000	  25.0000	   0.3261	  -0.6739	   0.5435	  19.2053	  15.8153	
  17.5000	 -31.0000	  25.0000	   0.3804	  -0.6739	   0.5435	  17.4503	  14.6325	
  20.0000	 -31.0000	  25.0000	   0.4348	  -0.6739	   0.5435	  15.6500	  13.2000	
 -20.0000	 -31.0000	  27.5000	  -0.4348	  -0.6739	   0.5978	 123.9525	  44.9425	
 -17.5000	 -31.0000	  27.5000	  -0.3804	  -0.6739	   0.5978	 112.8781	  44.7700	
 -15.0000	 -31.0000	  27.5000	  -0.3261	  -0.6739	   0.5978	 101.8038	  44.5975	
 -12.5000	 -31.0000	  27.5000	  -0.2717	  -0.6739	   0.5978	  90.7294	  44.4250	
 -10.0000	 -31.0000	  27.5000	  -0.2174	  -0.6739	   0.5978	  79.7089	  43.6770	
  -7.5000	 -31.0000	  27.5000	  -0.1630	  -0.6739	   0.5978	  68.8950	  40.7231	
  -5.0000	 -31.0000	  27.5000	  -0.1087	  -0.6739	   0.5978	  58.1350	  37.1937	
  -2.5000	 -31.0000	  27.5000	  -0.0543	  -0.6739	   0.5978	  47.3750	  33.6644	
   0.0000	 -31.0000	  27.5000	   0.0000	  -0.6739	   0.5978	  37.8691	  30.1886	
   2.5000	 -31.0000	  27.5000	   0.0543	  -0.6739	   0.5978	  33.1706	  26.9181	
   5.0000	 -31.0000	  27.5000	   0.1087	  -0.6739	   0.5978	  29.7262	  23.7013	
   7.5000	 -31.0000	  27.5000	   0.1630	  -0.6739	   0.5978	  26.2819	  20.4844	
  10.0000	 -31.0000	  27.5000	   0.2174	  -0.6739	   0.5978	  23.1328	  17.6446	
  12.5000	 -31.0000	  27.5000	   0.2717	  -0.6739	   0.5978	  21.1156	  16.2506	
  15.0000	 -31.0000	  27.5000	   0.3261	  -0.6739	   0.5978	  19.3938	  15.2337	
  17.5000	 -31.0000	  27.5000	   0.3804	  -0.6739	   0.5978	  17.6719	  14.2169	
  20.0000	 -31.0000	  27.5000	   0.4348	  -0.6739	   0.5978	  15.9500	  13.2000	
 -20.0000	 -31.0000	  30.0000	  -0.4348	  -0.6739	   0.6522	 122.3950	  43.1350	
 -17.5000	 -31.0000	  30.0000	  -0.3804	  -0.6739	   0.6522	 110.7512	  42.9800	
 -15.0000	 -31.0000	  30.0000	  -0.3261	  -0.6739	   0.6522	  99.1075	  42.8250	
 -12.5000	 -31.0000	  30.0000	  -0.2717	  -0.6739	   0.6522	  87.4638	  42.6700	
 -10.0000	 -31.0000	  30.0000	  -0.2174	  -0.6739	   0.6522	  76.2436	  41.7903	
