Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "West_z=7" I=17 J=129 F=POINT
 -12.5000	-137.5000	   7.5000	  -0.2717	  -2.9891	   0.1630	  28.9091	  44.1160	
 -10.0000	-137.5000	   7.5000	  -0.2174	  -2.9891	   0.1630	  24.8077	  42.5694	
  -7.5000	-137.5000	   7.5000	  -0.1630	  -2.9891	   0.1630	  21.2866	  39.5592	
  -5.0000	-137.5000	   7.5000	  -0.1087	  -2.9891	   0.1630	  18.2114	  35.4245	
  -2.5000	-137.5000	   7.5000	  -0.0543	  -2.9891	   0.1630	  15.1564	  31.2713	
   0.0000	-137.5000	   7.5000	   0.0000	  -2.9891	   0.1630	  12.6249	  27.3527	
   2.5000	-137.5000	   7.5000	   0.0543	  -2.9891	   0.1630	  10.7747	  23.7396	
   5.0000	-137.5000	   7.5000	   0.1087	  -2.9891	   0.1630	   9.4479	  20.3612	
   7.5000	-137.5000	   7.5000	   0.1630	  -2.9891	   0.1630	   8.1354	  17.0011	
  10.0000	-137.5000	   7.5000	   0.2174	  -2.9891	   0.1630	   6.9801	  14.2856	
  12.5000	-137.5000	   7.5000	   0.2717	  -2.9891	   0.1630	   6.0296	  12.4089	
  15.0000	-137.5000	   7.5000	   0.3261	  -2.9891	   0.1630	   5.2364	  11.1768	
  17.5000	-137.5000	   7.5000	   0.3804	  -2.9891	   0.1630	   4.4464	   9.9581	
  20.0000	-137.5000	   7.5000	   0.4348	  -2.9891	   0.1630	   3.6565	   8.7395	
 -20.0000	-135.0000	   7.5000	  -0.4348	  -2.9348	   0.1630	  46.6583	  47.9331	
 -17.5000	-135.0000	   7.5000	  -0.3804	  -2.9348	   0.1630	  41.8961	  47.5954	
 -15.0000	-135.0000	   7.5000	  -0.3261	  -2.9348	   0.1630	  37.1338	  47.2577	
 -12.5000	-135.0000	   7.5000	  -0.2717	  -2.9348	   0.1630	  32.4064	  46.7508	
 -10.0000	-135.0000	   7.5000	  -0.2174	  -2.9348	   0.1630	  27.9577	  44.8891	
