Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImghMean_20x40x80_MovingAvg3x3_SecondBlocks" I=17 J=65 F=POINT
  20.0000	 121.0000	   8.0000	   0.4348	   2.6304	   0.1739	  -0.1345	   0.6394	   0.6534	  -0.0224	   0.1066	   0.0328	   0.1417	   0.0159	   0.0009	  -0.1925	   1.2371	  -0.2647	   5.1118	   2.8486	   0.1089	
 -20.0000	 123.5000	   8.0000	  -0.4348	   2.6848	   0.1739	  -0.2349	   0.6206	   0.6637	  -0.0392	   0.1034	   0.0436	   0.0835	   0.0067	  -0.0007	   0.1830	   0.6620	   0.4126	   3.1633	   3.3959	   0.1106	
 -17.5000	 123.5000	   8.0000	  -0.3804	   2.6848	   0.1739	  -0.2801	   0.6424	   0.7008	  -0.0467	   0.1071	   0.0475	   0.0846	   0.0071	  -0.0007	   0.1757	   0.4789	   0.3701	   2.8764	   3.3992	   0.1168	
 -15.0000	 123.5000	   8.0000	  -0.3261	   2.6848	   0.1739	  -0.3300	   0.6647	   0.7421	  -0.0550	   0.1108	   0.0509	   0.0875	   0.0077	  -0.0007	   0.1587	   0.2802	   0.3371	   2.7837	   3.3849	   0.1237	
 -12.5000	 123.5000	   8.0000	  -0.2717	   2.6848	   0.1739	  -0.3761	   0.6877	   0.7838	  -0.0627	   0.1146	   0.0535	   0.0933	   0.0087	  -0.0006	   0.1294	   0.1224	   0.3086	   2.8610	   3.4095	   0.1306	
 -10.0000	 123.5000	   8.0000	  -0.2174	   2.6848	   0.1739	  -0.4113	   0.7111	   0.8215	  -0.0685	   0.1185	   0.0551	   0.1002	   0.0098	  -0.0005	   0.0904	   0.0520	   0.2502	   2.8971	   3.4139	   0.1369	
  -7.5000	 123.5000	   8.0000	  -0.1630	   2.6848	   0.1739	  -0.4366	   0.7329	   0.8531	  -0.0728	   0.1221	   0.0561	   0.1066	   0.0109	  -0.0002	   0.0386	   0.0460	   0.1583	   3.0063	   3.3088	   0.1422	
  -5.0000	 123.5000	   8.0000	  -0.1087	   2.6848	   0.1739	  -0.4519	   0.7462	   0.8724	  -0.0753	   0.1244	   0.0566	   0.1126	   0.0119	   0.0001	  -0.0191	   0.0892	   0.0729	   3.2238	   3.1475	   0.1454	
  -2.5000	 123.5000	   8.0000	  -0.0543	   2.6848	   0.1739	  -0.4592	   0.7525	   0.8815	  -0.0765	   0.1254	   0.0567	   0.1182	   0.0129	   0.0005	  -0.0709	   0.1797	   0.0173	   3.3462	   2.9822	   0.1469	
   0.0000	 123.5000	   8.0000	   0.0000	   2.6848	   0.1739	  -0.4592	   0.7539	   0.8828	  -0.0765	   0.1257	   0.0565	   0.1235	   0.0138	   0.0009	  -0.1232	   0.2946	  -0.0242	   3.5011	   2.8685	   0.1471	
   2.5000	 123.5000	   8.0000	   0.0543	   2.6848	   0.1739	  -0.4484	   0.7407	   0.8658	  -0.0747	   0.1234	   0.0553	   0.1275	   0.0145	   0.0012	  -0.1694	   0.4169	  -0.0533	   3.7222	   2.7856	   0.1443	
   5.0000	 123.5000	   8.0000	   0.1087	   2.6848	   0.1739	  -0.4248	   0.7100	   0.8273	  -0.0708	   0.1183	   0.0534	   0.1296	   0.0147	   0.0014	  -0.2025	   0.5447	  -0.0487	   3.8990	   2.7522	   0.1379	
   7.5000	 123.5000	   8.0000	   0.1630	   2.6848	   0.1739	  -0.3933	   0.6920	   0.7959	  -0.0655	   0.1153	   0.0519	   0.1333	   0.0153	   0.0016	  -0.2362	   0.6563	  -0.0838	   3.9733	   2.7026	   0.1327	
  10.0000	 123.5000	   8.0000	   0.2174	   2.6848	   0.1739	  -0.3534	   0.6813	   0.7675	  -0.0589	   0.1136	   0.0507	   0.1382	   0.0163	   0.0019	  -0.2648	   0.7051	  -0.1479	   3.9398	   2.6790	   0.1279	
  12.5000	 123.5000	   8.0000	   0.2717	   2.6848	   0.1739	  -0.3010	   0.6615	   0.7268	  -0.0502	   0.1103	   0.0481	   0.1421	   0.0169	   0.0019	  -0.2781	   0.7816	  -0.1814	   4.0291	   2.7260	   0.1211	
  15.0000	 123.5000	   8.0000	   0.3261	   2.6848	   0.1739	  -0.2402	   0.6433	   0.6867	  -0.0400	   0.1072	   0.0430	   0.1446	   0.0171	   0.0017	  -0.2716	   0.8400	  -0.2361	   4.0439	   2.7747	   0.1145	
  17.5000	 123.5000	   8.0000	   0.3804	   2.6848	   0.1739	  -0.1769	   0.6305	   0.6549	  -0.0295	   0.1051	   0.0372	   0.1455	   0.0169	   0.0013	  -0.2374	   0.9720	  -0.2739	   4.2919	   2.7945	   0.1092	
  20.0000	 123.5000	   8.0000	   0.4348	   2.6848	   0.1739	  -0.1308	   0.6129	   0.6268	  -0.0218	   0.1022	   0.0329	   0.1436	   0.0163	   0.0009	  -0.1939	   1.1933	  -0.2524	   4.9996	   2.8351	   0.1045	
 -20.0000	 126.0000	   8.0000	  -0.4348	   2.7391	   0.1739	  -0.2266	   0.6249	   0.6648	  -0.0378	   0.1042	   0.0433	   0.0826	   0.0065	  -0.0006	   0.1734	   0.6750	   0.4614	   3.2230	   3.3501	   0.1108	
 -17.5000	 126.0000	   8.0000	  -0.3804	   2.7391	   0.1739	  -0.2697	   0.6447	   0.6989	  -0.0450	   0.1075	   0.0473	   0.0836	   0.0069	  -0.0006	   0.1635	   0.5031	   0.4131	   2.9594	   3.3357	   0.1165	
 -15.0000	 126.0000	   8.0000	  -0.3261	   2.7391	   0.1739	  -0.3171	   0.6640	   0.7359	  -0.0528	   0.1107	   0.0509	   0.0863	   0.0075	  -0.0006	   0.1442	   0.3325	   0.3964	   2.8602	   3.3803	   0.1226	
 -12.5000	 126.0000	   8.0000	  -0.2717	   2.7391	   0.1739	  -0.3619	   0.6838	   0.7737	  -0.0603	   0.1140	   0.0536	   0.0921	   0.0085	  -0.0006	   0.1162	   0.2109	   0.3905	   2.9175	   3.4629	   0.1289	
 -10.0000	 126.0000	   8.0000	  -0.2174	   2.7391	   0.1739	  -0.3964	   0.7045	   0.8084	  -0.0661	   0.1174	   0.0552	   0.0990	   0.0096	  -0.0004	   0.0821	   0.1456	   0.3337	   2.9927	   3.4542	   0.1347	
  -7.5000	 126.0000	   8.0000	  -0.1630	   2.7391	   0.1739	  -0.4202	   0.7239	   0.8370	  -0.0700	   0.1206	   0.0560	   0.1055	   0.0107	  -0.0002	   0.0364	   0.1081	   0.2322	   3.1241	   3.3148	   0.1395	
  -5.0000	 126.0000	   8.0000	  -0.1087	   2.7391	   0.1739	  -0.4355	   0.7335	   0.8531	  -0.0726	   0.1223	   0.0565	   0.1115	   0.0117	   0.0001	  -0.0168	   0.1288	   0.1481	   3.3335	   3.1546	   0.1422	
  -2.5000	 126.0000	   8.0000	  -0.0543	   2.7391	   0.1739	  -0.4460	   0.7360	   0.8606	  -0.0743	   0.1227	   0.0562	   0.1167	   0.0126	   0.0005	  -0.0690	   0.2002	   0.0991	   3.4210	   3.0350	   0.1434	
   0.0000	 126.0000	   8.0000	   0.0000	   2.7391	   0.1739	  -0.4487	   0.7377	   0.8634	  -0.0748	   0.1229	   0.0559	   0.1217	   0.0135	   0.0009	  -0.1332	   0.3050	   0.0405	   3.5277	   2.9107	   0.1439	
   2.5000	 126.0000	   8.0000	   0.0543	   2.7391	   0.1739	  -0.4409	   0.7262	   0.8495	  -0.0735	   0.1210	   0.0551	   0.1263	   0.0142	   0.0013	  -0.1916	   0.4295	  -0.0105	   3.7315	   2.7863	   0.1416	
   5.0000	 126.0000	   8.0000	   0.1087	   2.7391	   0.1739	  -0.4202	   0.6977	   0.8145	  -0.0700	   0.1163	   0.0538	   0.1297	   0.0148	   0.0016	  -0.2302	   0.5464	  -0.0248	   3.8984	   2.7334	   0.1357	
   7.5000	 126.0000	   8.0000	   0.1630	   2.7391	   0.1739	  -0.3906	   0.6753	   0.7802	  -0.0651	   0.1126	   0.0526	   0.1338	   0.0155	   0.0018	  -0.2625	   0.6338	  -0.0627	   3.8891	   2.6669	   0.1300	
  10.0000	 126.0000	   8.0000	   0.2174	   2.7391	   0.1739	  -0.3504	   0.6537	   0.7417	  -0.0584	   0.1090	   0.0511	   0.1381	   0.0163	   0.0019	  -0.2765	   0.7033	  -0.0951	   3.9607	   2.6452	   0.1236	
  12.5000	 126.0000	   8.0000	   0.2717	   2.7391	   0.1739	  -0.2980	   0.6316	   0.6984	  -0.0497	   0.1053	   0.0482	   0.1422	   0.0169	   0.0019	  -0.2828	   0.7825	  -0.1267	   4.0216	   2.6773	   0.1164	
  15.0000	 126.0000	   8.0000	   0.3261	   2.7391	   0.1739	  -0.2373	   0.6147	   0.6589	  -0.0396	   0.1024	   0.0431	   0.1455	   0.0173	   0.0017	  -0.2742	   0.8516	  -0.1931	   4.0839	   2.7042	   0.1098	
  17.5000	 126.0000	   8.0000	   0.3804	   2.7391	   0.1739	  -0.1729	   0.6016	   0.6260	  -0.0288	   0.1003	   0.0372	   0.1472	   0.0173	   0.0013	  -0.2327	   0.9657	  -0.2455	   4.2704	   2.7561	   0.1043	
  20.0000	 126.0000	   8.0000	   0.4348	   2.7391	   0.1739	  -0.1256	   0.5866	   0.5999	  -0.0209	   0.0978	   0.0329	   0.1455	   0.0167	   0.0009	  -0.1866	   1.2009	  -0.2368	   4.9653	   2.8220	   0.1000	
 -20.0000	 128.5000	   8.0000	  -0.4348	   2.7935	   0.1739	  -0.2180	   0.6244	   0.6615	  -0.0363	   0.1041	   0.0427	   0.0814	   0.0063	  -0.0005	   0.1534	   0.7250	   0.5267	   3.3895	   3.3553	   0.1102	
 -17.5000	 128.5000	   8.0000	  -0.3804	   2.7935	   0.1739	  -0.2598	   0.6437	   0.6941	  -0.0433	   0.1073	   0.0467	   0.0824	   0.0067	  -0.0006	   0.1459	   0.5491	   0.4835	   3.0795	   3.3548	   0.1157	
 -15.0000	 128.5000	   8.0000	  -0.3261	   2.7935	   0.1739	  -0.3050	   0.6602	   0.7273	  -0.0508	   0.1100	   0.0504	   0.0849	   0.0073	  -0.0005	   0.1276	   0.3952	   0.4758	   2.9338	   3.4536	   0.1212	
 -12.5000	 128.5000	   8.0000	  -0.2717	   2.7935	   0.1739	  -0.3481	   0.6772	   0.7614	  -0.0580	   0.1129	   0.0534	   0.0905	   0.0083	  -0.0005	   0.1008	   0.2920	   0.4659	   2.9459	   3.5182	   0.1269	
 -10.0000	 128.5000	   8.0000	  -0.2174	   2.7935	   0.1739	  -0.3817	   0.6970	   0.7946	  -0.0636	   0.1162	   0.0551	   0.0975	   0.0094	  -0.0004	   0.0718	   0.2229	   0.4013	   3.0585	   3.4727	   0.1324	
  -7.5000	 128.5000	   8.0000	  -0.1630	   2.7935	   0.1739	  -0.4047	   0.7149	   0.8215	  -0.0674	   0.1191	   0.0560	   0.1040	   0.0105	  -0.0002	   0.0320	   0.1698	   0.3015	   3.2115	   3.3531	   0.1369	
  -5.0000	 128.5000	   8.0000	  -0.1087	   2.7935	   0.1739	  -0.4203	   0.7251	   0.8381	  -0.0700	   0.1208	   0.0564	   0.1101	   0.0115	   0.0001	  -0.0186	   0.1593	   0.2098	   3.3361	   3.1837	   0.1397	
  -2.5000	 128.5000	   8.0000	  -0.0543	   2.7935	   0.1739	  -0.4322	   0.7286	   0.8472	  -0.0720	   0.1214	   0.0562	   0.1153	   0.0123	   0.0005	  -0.0760	   0.2124	   0.1513	   3.3998	   3.0688	   0.1412	
   0.0000	 128.5000	   8.0000	   0.0000	   2.7935	   0.1739	  -0.4376	   0.7278	   0.8492	  -0.0729	   0.1213	   0.0558	   0.1202	   0.0132	   0.0009	  -0.1394	   0.3227	   0.0915	   3.4972	   2.9471	   0.1415	
   2.5000	 128.5000	   8.0000	   0.0543	   2.7935	   0.1739	  -0.4314	   0.7141	   0.8343	  -0.0719	   0.1190	   0.0552	   0.1253	   0.0141	   0.0014	  -0.1966	   0.4454	   0.0349	   3.6366	   2.8069	   0.1391	
   5.0000	 128.5000	   8.0000	   0.1087	   2.7935	   0.1739	  -0.4135	   0.6859	   0.8009	  -0.0689	   0.1143	   0.0544	   0.1297	   0.0148	   0.0017	  -0.2429	   0.5510	   0.0053	   3.7763	   2.7095	   0.1335	
   7.5000	 128.5000	   8.0000	   0.1630	   2.7935	   0.1739	  -0.3848	   0.6578	   0.7621	  -0.0641	   0.1096	   0.0532	   0.1338	   0.0156	   0.0019	  -0.2667	   0.6261	  -0.0177	   3.8723	   2.6398	   0.1270	
  10.0000	 128.5000	   8.0000	   0.2174	   2.7935	   0.1739	  -0.3444	   0.6275	   0.7158	  -0.0574	   0.1046	   0.0515	   0.1375	   0.0162	   0.0019	  -0.2751	   0.6995	  -0.0316	   3.9184	   2.6283	   0.1193	
  12.5000	 128.5000	   8.0000	   0.2717	   2.7935	   0.1739	  -0.2930	   0.6035	   0.6709	  -0.0488	   0.1006	   0.0483	   0.1416	   0.0168	   0.0019	  -0.2806	   0.7833	  -0.0702	   4.0286	   2.6346	   0.1118	
  15.0000	 128.5000	   8.0000	   0.3261	   2.7935	   0.1739	  -0.2344	   0.5877	   0.6327	  -0.0391	   0.0979	   0.0435	   0.1456	   0.0173	   0.0017	  -0.2713	   0.8573	  -0.1484	   4.1270	   2.6544	   0.1055	
  17.5000	 128.5000	   8.0000	   0.3804	   2.7935	   0.1739	  -0.1714	   0.5758	   0.6008	  -0.0286	   0.0960	   0.0375	   0.1482	   0.0175	   0.0013	  -0.2247	   0.9702	  -0.2124	   4.3476	   2.7147	   0.1001	
  20.0000	 128.5000	   8.0000	   0.4348	   2.7935	   0.1739	  -0.1242	   0.5637	   0.5773	  -0.0207	   0.0939	   0.0333	   0.1471	   0.0170	   0.0009	  -0.1783	   1.1813	  -0.2109	   5.0443	   2.8110	   0.0962	
 -20.0000	 131.0000	   8.0000	  -0.4348	   2.8478	   0.1739	  -0.2086	   0.6222	   0.6564	  -0.0348	   0.1037	   0.0422	   0.0798	   0.0061	  -0.0005	   0.1356	   0.7884	   0.6050	   3.6792	   3.4468	   0.1094	
 -17.5000	 131.0000	   8.0000	  -0.3804	   2.8478	   0.1739	  -0.2502	   0.6400	   0.6871	  -0.0417	   0.1067	   0.0463	   0.0806	   0.0065	  -0.0005	   0.1238	   0.5924	   0.5748	   3.2346	   3.4484	   0.1145	
 -15.0000	 131.0000	   8.0000	  -0.3261	   2.8478	   0.1739	  -0.2932	   0.6543	   0.7170	  -0.0489	   0.1091	   0.0500	   0.0832	   0.0071	  -0.0004	   0.1072	   0.4263	   0.5725	   2.9272	   3.5627	   0.1195	
 -12.5000	 131.0000	   8.0000	  -0.2717	   2.8478	   0.1739	  -0.3328	   0.6659	   0.7445	  -0.0555	   0.1110	   0.0529	   0.0889	   0.0080	  -0.0004	   0.0856	   0.3340	   0.5469	   2.8901	   3.6093	   0.1241	
 -10.0000	 131.0000	   8.0000	  -0.2174	   2.8478	   0.1739	  -0.3655	   0.6814	   0.7732	  -0.0609	   0.1136	   0.0548	   0.0958	   0.0091	  -0.0003	   0.0586	   0.2663	   0.4606	   3.0328	   3.5165	   0.1289	
  -7.5000	 131.0000	   8.0000	  -0.1630	   2.8478	   0.1739	  -0.3894	   0.7007	   0.8016	  -0.0649	   0.1168	   0.0558	   0.1023	   0.0102	  -0.0001	   0.0240	   0.2152	   0.3525	   3.2217	   3.3901	   0.1336	
  -5.0000	 131.0000	   8.0000	  -0.1087	   2.8478	   0.1739	  -0.4052	   0.7166	   0.8232	  -0.0675	   0.1194	   0.0563	   0.1085	   0.0112	   0.0002	  -0.0245	   0.2091	   0.2495	   3.3887	   3.2206	   0.1372	
  -2.5000	 131.0000	   8.0000	  -0.0543	   2.8478	   0.1739	  -0.4175	   0.7231	   0.8350	  -0.0696	   0.1205	   0.0563	   0.1140	   0.0121	   0.0006	  -0.0860	   0.2671	   0.1754	   3.5260	   3.0935	   0.1392	
   0.0000	 131.0000	   8.0000	   0.0000	   2.8478	   0.1739	  -0.4233	   0.7166	   0.8323	  -0.0706	   0.1194	   0.0561	   0.1190	   0.0130	   0.0010	  -0.1440	   0.3846	   0.1230	   3.6217	   2.9658	   0.1387	
   2.5000	 131.0000	   8.0000	   0.0543	   2.8478	   0.1739	  -0.4183	   0.6959	   0.8120	  -0.0697	   0.1160	   0.0557	   0.1239	   0.0138	   0.0013	  -0.1919	   0.5089	   0.0920	   3.7511	   2.8303	   0.1353	
   5.0000	 131.0000	   8.0000	   0.1087	   2.8478	   0.1739	  -0.3992	   0.6672	   0.7775	  -0.0665	   0.1112	   0.0549	   0.1286	   0.0147	   0.0016	  -0.2337	   0.5882	   0.0658	   3.7821	   2.7246	   0.1296	
   7.5000	 131.0000	   8.0000	   0.1630	   2.8478	   0.1739	  -0.3725	   0.6368	   0.7377	  -0.0621	   0.1061	   0.0537	   0.1328	   0.0154	   0.0018	  -0.2556	   0.6480	   0.0443	   3.8267	   2.6412	   0.1230	
  10.0000	 131.0000	   8.0000	   0.2174	   2.8478	   0.1739	  -0.3348	   0.6070	   0.6932	  -0.0558	   0.1012	   0.0520	   0.1367	   0.0160	   0.0019	  -0.2647	   0.7218	   0.0273	   3.9430	   2.6075	   0.1155	
  12.5000	 131.0000	   8.0000	   0.2717	   2.8478	   0.1739	  -0.2856	   0.5825	   0.6487	  -0.0476	   0.0971	   0.0490	   0.1410	   0.0167	   0.0018	  -0.2677	   0.7900	  -0.0175	   3.9809	   2.6102	   0.1081	
  15.0000	 131.0000	   8.0000	   0.3261	   2.8478	   0.1739	  -0.2286	   0.5654	   0.6099	  -0.0381	   0.0942	   0.0443	   0.1451	   0.0173	   0.0016	  -0.2564	   0.8188	  -0.1043	   3.9960	   2.6387	   0.1016	
  17.5000	 131.0000	   8.0000	   0.3804	   2.8478	   0.1739	  -0.1689	   0.5532	   0.5784	  -0.0281	   0.0922	   0.0386	   0.1482	   0.0176	   0.0013	  -0.2187	   0.9568	  -0.1731	   4.4129	   2.6858	   0.0964	
  20.0000	 131.0000	   8.0000	   0.4348	   2.8478	   0.1739	  -0.1247	   0.5410	   0.5552	  -0.0208	   0.0902	   0.0344	   0.1477	   0.0173	   0.0009	  -0.1755	   1.1765	  -0.1878	   5.3355	   2.8028	   0.0925	
 -20.0000	 133.5000	   8.0000	  -0.4348	   2.9022	   0.1739	  -0.1970	   0.6247	   0.6552	  -0.0328	   0.1041	   0.0420	   0.0784	   0.0059	  -0.0004	   0.1153	   0.8130	   0.6701	   3.9893	   3.5571	   0.1092	
 -17.5000	 133.5000	   8.0000	  -0.3804	   2.9022	   0.1739	  -0.2382	   0.6392	   0.6822	  -0.0397	   0.1065	   0.0463	   0.0790	   0.0063	  -0.0004	   0.1026	   0.6074	   0.6495	   3.4688	   3.5923	   0.1137	
 -15.0000	 133.5000	   8.0000	  -0.3261	   2.9022	   0.1739	  -0.2802	   0.6481	   0.7061	  -0.0467	   0.1080	   0.0501	   0.0816	   0.0069	  -0.0004	   0.0927	   0.4421	   0.6542	   3.0479	   3.6948	   0.1177	
 -12.5000	 133.5000	   8.0000	  -0.2717	   2.9022	   0.1739	  -0.3172	   0.6504	   0.7236	  -0.0529	   0.1084	   0.0526	   0.0870	   0.0078	  -0.0003	   0.0737	   0.3643	   0.6321	   2.9468	   3.7400	   0.1206	
 -10.0000	 133.5000	   8.0000	  -0.2174	   2.9022	   0.1739	  -0.3471	   0.6591	   0.7449	  -0.0578	   0.1099	   0.0542	   0.0940	   0.0088	  -0.0002	   0.0443	   0.3016	   0.5357	   3.0515	   3.6441	   0.1241	
  -7.5000	 133.5000	   8.0000	  -0.1630	   2.9022	   0.1739	  -0.3718	   0.6824	   0.7772	  -0.0620	   0.1137	   0.0555	   0.1007	   0.0099	  -0.0001	   0.0100	   0.2592	   0.3999	   3.2689	   3.4519	   0.1295	
  -5.0000	 133.5000	   8.0000	  -0.1087	   2.9022	   0.1739	  -0.3911	   0.7034	   0.8048	  -0.0652	   0.1172	   0.0563	   0.1069	   0.0109	   0.0002	  -0.0372	   0.2832	   0.2809	   3.5357	   3.2595	   0.1341	
  -2.5000	 133.5000	   8.0000	  -0.0543	   2.9022	   0.1739	  -0.4027	   0.7078	   0.8143	  -0.0671	   0.1180	   0.0565	   0.1123	   0.0119	   0.0006	  -0.0919	   0.3562	   0.2129	   3.7642	   3.1547	   0.1357	
   0.0000	 133.5000	   8.0000	   0.0000	   2.9022	   0.1739	  -0.4067	   0.6990	   0.8087	  -0.0678	   0.1165	   0.0566	   0.1175	   0.0128	   0.0009	  -0.1397	   0.4806	   0.1696	   3.9362	   3.0177	   0.1348	
   2.5000	 133.5000	   8.0000	   0.0543	   2.9022	   0.1739	  -0.3999	   0.6768	   0.7862	  -0.0667	   0.1128	   0.0561	   0.1225	   0.0136	   0.0012	  -0.1779	   0.5661	   0.1497	   3.8631	   2.8820	   0.1310	
   5.0000	 133.5000	   8.0000	   0.1087	   2.9022	   0.1739	  -0.3831	   0.6459	   0.7510	  -0.0638	   0.1077	   0.0553	   0.1269	   0.0144	   0.0015	  -0.2126	   0.6366	   0.1323	   3.8382	   2.7739	   0.1252	
   7.5000	 133.5000	   8.0000	   0.1630	   2.9022	   0.1739	  -0.3578	   0.6132	   0.7099	  -0.0596	   0.1022	   0.0542	   0.1308	   0.0150	   0.0017	  -0.2346	   0.6995	   0.1160	   3.8264	   2.6793	   0.1183	
  10.0000	 133.5000	   8.0000	   0.2174	   2.9022	   0.1739	  -0.3235	   0.5887	   0.6717	  -0.0539	   0.0981	   0.0527	   0.1356	   0.0159	   0.0018	  -0.2453	   0.7539	   0.0766	   3.8428	   2.6228	   0.1120	
  12.5000	 133.5000	   8.0000	   0.2717	   2.9022	   0.1739	  -0.2779	   0.5663	   0.6308	  -0.0463	   0.0944	   0.0500	   0.1407	   0.0167	   0.0018	  -0.2503	   0.7870	   0.0160	   3.8545	   2.5967	   0.1051	
  15.0000	 133.5000	   8.0000	   0.3261	   2.9022	   0.1739	  -0.2233	   0.5473	   0.5911	  -0.0372	   0.0912	   0.0456	   0.1451	   0.0173	   0.0016	  -0.2423	   0.7974	  -0.0619	   3.9104	   2.6284	   0.0985	
  17.5000	 133.5000	   8.0000	   0.3804	   2.9022	   0.1739	  -0.1675	   0.5337	   0.5594	  -0.0279	   0.0890	   0.0400	   0.1485	   0.0177	   0.0013	  -0.2180	   0.9022	  -0.1330	   4.3647	   2.6712	   0.0932	
  20.0000	 133.5000	   8.0000	   0.4348	   2.9022	   0.1739	  -0.1248	   0.5200	   0.5349	  -0.0208	   0.0867	   0.0354	   0.1480	   0.0174	   0.0009	  -0.1779	   1.1251	  -0.1533	   5.2818	   2.7970	   0.0891	
 -20.0000	 136.0000	   8.0000	  -0.4348	   2.9565	   0.1739	  -0.1833	   0.6293	   0.6555	  -0.0305	   0.1049	   0.0415	   0.0773	   0.0058	  -0.0003	   0.1063	   0.8098	   0.7136	   4.1807	   3.6867	   0.1092	
 -17.5000	 136.0000	   8.0000	  -0.3804	   2.9565	   0.1739	  -0.2224	   0.6400	   0.6776	  -0.0371	   0.1067	   0.0458	   0.0778	   0.0061	  -0.0003	   0.0952	   0.6112	   0.7074	   3.6492	   3.8108	   0.1129	
 -15.0000	 136.0000	   8.0000	  -0.3261	   2.9565	   0.1739	  -0.2639	   0.6430	   0.6951	  -0.0440	   0.1072	   0.0500	   0.0800	   0.0067	  -0.0003	   0.0869	   0.4626	   0.7278	   3.2152	   3.9273	   0.1158	
 -12.5000	 136.0000	   8.0000	  -0.2717	   2.9565	   0.1739	  -0.3010	   0.6413	   0.7084	  -0.0502	   0.1069	   0.0527	   0.0854	   0.0076	  -0.0003	   0.0678	   0.3940	   0.6957	   3.0829	   3.8911	   0.1181	
 -10.0000	 136.0000	   8.0000	  -0.2174	   2.9565	   0.1739	  -0.3300	   0.6472	   0.7265	  -0.0550	   0.1079	   0.0543	   0.0927	   0.0087	  -0.0002	   0.0347	   0.3479	   0.5788	   3.1768	   3.7241	   0.1211	
  -7.5000	 136.0000	   8.0000	  -0.1630	   2.9565	   0.1739	  -0.3543	   0.6675	   0.7557	  -0.0590	   0.1112	   0.0556	   0.0995	   0.0097	   0.0000	  -0.0013	   0.3002	   0.4336	   3.3833	   3.4933	   0.1259	
  -5.0000	 136.0000	   8.0000	  -0.1087	   2.9565	   0.1739	  -0.3737	   0.6864	   0.7816	  -0.0623	   0.1144	   0.0564	   0.1055	   0.0107	   0.0002	  -0.0403	   0.3132	   0.3121	   3.6650	   3.3051	   0.1303	
  -2.5000	 136.0000	   8.0000	  -0.0543	   2.9565	   0.1739	  -0.3853	   0.6901	   0.7904	  -0.0642	   0.1150	   0.0566	   0.1110	   0.0116	   0.0005	  -0.0817	   0.4260	   0.2472	   3.9661	   3.2050	   0.1317	
   0.0000	 136.0000	   8.0000	   0.0000	   2.9565	   0.1739	  -0.3881	   0.6802	   0.7832	  -0.0647	   0.1134	   0.0568	   0.1164	   0.0126	   0.0008	  -0.1212	   0.5485	   0.2031	   4.0867	   3.0662	   0.1305	
   2.5000	 136.0000	   8.0000	   0.0543	   2.9565	   0.1739	  -0.3821	   0.6579	   0.7608	  -0.0637	   0.1096	   0.0567	   0.1216	   0.0135	   0.0011	  -0.1550	   0.6171	   0.1784	   3.9868	   2.9237	   0.1268	
   5.0000	 136.0000	   8.0000	   0.1087	   2.9565	   0.1739	  -0.3668	   0.6261	   0.7256	  -0.0611	   0.1043	   0.0560	   0.1256	   0.0142	   0.0013	  -0.1838	   0.6678	   0.1639	   3.8725	   2.8024	   0.1209	
   7.5000	 136.0000	   8.0000	   0.1630	   2.9565	   0.1739	  -0.3437	   0.5907	   0.6834	  -0.0573	   0.0984	   0.0548	   0.1282	   0.0146	   0.0014	  -0.1992	   0.7037	   0.1760	   3.7952	   2.7563	   0.1139	
  10.0000	 136.0000	   8.0000	   0.2174	   2.9565	   0.1739	  -0.3129	   0.5631	   0.6442	  -0.0521	   0.0939	   0.0534	   0.1331	   0.0154	   0.0016	  -0.2196	   0.7207	   0.1345	   3.7642	   2.6903	   0.1074	
  12.5000	 136.0000	   8.0000	   0.2717	   2.9565	   0.1739	  -0.2692	   0.5459	   0.6086	  -0.0449	   0.0910	   0.0512	   0.1396	   0.0166	   0.0016	  -0.2308	   0.7564	   0.0485	   3.7737	   2.6077	   0.1014	
  15.0000	 136.0000	   8.0000	   0.3261	   2.9565	   0.1739	  -0.2185	   0.5276	   0.5711	  -0.0364	   0.0879	   0.0469	   0.1445	   0.0173	   0.0015	  -0.2270	   0.7712	  -0.0318	   3.8467	   2.6128	   0.0952	
  17.5000	 136.0000	   8.0000	   0.3804	   2.9565	   0.1739	  -0.1656	   0.5124	   0.5385	  -0.0276	   0.0854	   0.0413	   0.1483	   0.0178	   0.0013	  -0.2121	   0.8603	  -0.0996	   4.2937	   2.6634	   0.0897	
  20.0000	 136.0000	   8.0000	   0.4348	   2.9565	   0.1739	  -0.1250	   0.4968	   0.5123	  -0.0208	   0.0828	   0.0363	   0.1478	   0.0174	   0.0010	  -0.1805	   1.0952	  -0.1159	   5.2930	   2.7814	   0.0854	
 -20.0000	 138.5000	   8.0000	  -0.4348	   3.0109	   0.1739	  -0.1682	   0.6296	   0.6517	  -0.0280	   0.1049	   0.0412	   0.0761	   0.0056	  -0.0003	   0.1057	   0.8223	   0.7726	   4.1941	   3.9075	   0.1086	
