Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=148mm_Tec" I=17 J=25 F=POINT
  20.0000	 148.0000	  40.0000	   0.4348	   3.2174	   0.8696	  53.9700	  29.1400	
 -20.0000	 148.0000	  42.5000	  -0.4348	   3.2174	   0.9239	  14.1753	  13.2340	
 -17.5000	 148.0000	  42.5000	  -0.3804	   3.2174	   0.9239	  16.5722	  15.1184	
 -15.0000	 148.0000	  42.5000	  -0.3261	   3.2174	   0.9239	  19.0706	  16.9481	
 -12.5000	 148.0000	  42.5000	  -0.2717	   3.2174	   0.9239	  21.5691	  18.7778	
 -10.0000	 148.0000	  42.5000	  -0.2174	   3.2174	   0.9239	  23.9919	  20.4353	
  -7.5000	 148.0000	  42.5000	  -0.1630	   3.2174	   0.9239	  26.1606	  21.5137	
  -5.0000	 148.0000	  42.5000	  -0.1087	   3.2174	   0.9239	  28.2537	  22.4200	
  -2.5000	 148.0000	  42.5000	  -0.0543	   3.2174	   0.9239	  30.3469	  23.3262	
   0.0000	 148.0000	  42.5000	   0.0000	   3.2174	   0.9239	  32.7508	  24.3364	
   2.5000	 148.0000	  42.5000	   0.0543	   3.2174	   0.9239	  36.3462	  25.7450	
   5.0000	 148.0000	  42.5000	   0.1087	   3.2174	   0.9239	  40.2525	  27.2575	
   7.5000	 148.0000	  42.5000	   0.1630	   3.2174	   0.9239	  44.1587	  28.7700	
  10.0000	 148.0000	  42.5000	   0.2174	   3.2174	   0.9239	  47.5220	  29.9140	
  12.5000	 148.0000	  42.5000	   0.2717	   3.2174	   0.9239	  48.8038	  29.6456	
  15.0000	 148.0000	  42.5000	   0.3261	   3.2174	   0.9239	  49.5425	  29.0087	
  17.5000	 148.0000	  42.5000	   0.3804	   3.2174	   0.9239	  50.2812	  28.3719	
