Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=-142mm_Tec" I=17 J=25 F=POINT
   7.5000	-142.0000	  30.0000	   0.1630	  -3.0870	   0.6522	  21.7787	  16.4587	
  10.0000	-142.0000	  30.0000	   0.2174	  -3.0870	   0.6522	  22.7614	  17.5669	
  12.5000	-142.0000	  30.0000	   0.2717	  -3.0870	   0.6522	  24.7475	  18.7550	
  15.0000	-142.0000	  30.0000	   0.3261	  -3.0870	   0.6522	  27.1350	  19.9750	
  17.5000	-142.0000	  30.0000	   0.3804	  -3.0870	   0.6522	  29.5225	  21.1950	
  20.0000	-142.0000	  30.0000	   0.4348	  -3.0870	   0.6522	  31.9100	  22.4150	
 -20.0000	-142.0000	  32.5000	  -0.4348	  -3.0870	   0.7065	  11.6175	   7.0475	
 -17.5000	-142.0000	  32.5000	  -0.3804	  -3.0870	   0.7065	  12.8562	   7.6363	
 -15.0000	-142.0000	  32.5000	  -0.3261	  -3.0870	   0.7065	  14.0950	   8.2250	
 -12.5000	-142.0000	  32.5000	  -0.2717	  -3.0870	   0.7065	  15.3338	   8.8137	
 -10.0000	-142.0000	  32.5000	  -0.2174	  -3.0870	   0.7065	  16.5007	   9.4500	
  -7.5000	-142.0000	  32.5000	  -0.1630	  -3.0870	   0.7065	  17.3925	  10.2681	
  -5.0000	-142.0000	  32.5000	  -0.1087	  -3.0870	   0.7065	  18.2125	  11.1337	
  -2.5000	-142.0000	  32.5000	  -0.0543	  -3.0870	   0.7065	  19.0325	  11.9994	
   0.0000	-142.0000	  32.5000	   0.0000	  -3.0870	   0.7065	  19.8245	  12.8950	
   2.5000	-142.0000	  32.5000	   0.0543	  -3.0870	   0.7065	  20.5094	  13.9056	
   5.0000	-142.0000	  32.5000	   0.1087	  -3.0870	   0.7065	  21.1662	  14.9462	
   7.5000	-142.0000	  32.5000	   0.1630	  -3.0870	   0.7065	  21.8231	  15.9869	
  10.0000	-142.0000	  32.5000	   0.2174	  -3.0870	   0.7065	  22.7512	  17.0377	
  12.5000	-142.0000	  32.5000	   0.2717	  -3.0870	   0.7065	  24.7188	  18.1275	
  15.0000	-142.0000	  32.5000	   0.3261	  -3.0870	   0.7065	  26.9575	  19.2275	
  17.5000	-142.0000	  32.5000	   0.3804	  -3.0870	   0.7065	  29.1962	  20.3275	
  20.0000	-142.0000	  32.5000	   0.4348	  -3.0870	   0.7065	  31.4350	  21.4275	
 -20.0000	-142.0000	  35.0000	  -0.4348	  -3.0870	   0.7609	  11.5300	   7.1300	
