Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImghMean_20x40x80_MovingAvg3x3" I=17 J=65 F=POINT
 -15.0000	-146.0000	   8.0000	  -0.3261	  -3.1739	   0.1739	   0.3179	   0.9931	   1.0431	   0.0530	   0.1655	   0.0724	   0.1018	   0.0117	   0.0012	  -0.1677	   0.9028	   0.2715	   5.3059	   2.9305	   0.1738	
 -12.5000	-146.0000	   8.0000	  -0.2717	  -3.1739	   0.1739	   0.3290	   1.0885	   1.1371	   0.0548	   0.1814	   0.0835	   0.0955	   0.0121	   0.0010	  -0.1280	   0.9885	   0.2947	   4.8556	   3.1338	   0.1895	
 -10.0000	-146.0000	   8.0000	  -0.2174	  -3.1739	   0.1739	   0.2997	   1.1551	   1.1935	   0.0500	   0.1925	   0.0949	   0.0900	   0.0128	   0.0011	  -0.1292	   0.8640	   0.2441	   4.0269	   3.0663	   0.1989	
  -7.5000	-146.0000	   8.0000	  -0.1630	  -3.1739	   0.1739	   0.2316	   1.2263	   1.2481	   0.0386	   0.2044	   0.1047	   0.0828	   0.0134	   0.0011	  -0.1262	   0.7075	   0.1827	   3.5553	   2.9612	   0.2080	
  -5.0000	-146.0000	   8.0000	  -0.1087	  -3.1739	   0.1739	   0.1418	   1.2874	   1.2952	   0.0236	   0.2146	   0.1112	   0.0758	   0.0136	   0.0010	  -0.1160	   0.5265	   0.2264	   3.3034	   3.0465	   0.2159	
  -2.5000	-146.0000	   8.0000	  -0.0543	  -3.1739	   0.1739	   0.0480	   1.2955	   1.2964	   0.0080	   0.2159	   0.1127	   0.0733	   0.0136	   0.0009	  -0.1082	   0.3447	   0.3284	   3.1657	   3.1724	   0.2161	
   0.0000	-146.0000	   8.0000	   0.0000	  -3.1739	   0.1739	  -0.0350	   1.2696	   1.2701	  -0.0058	   0.2116	   0.1106	   0.0726	   0.0131	   0.0008	  -0.0959	   0.2063	   0.4367	   3.2070	   3.3752	   0.2117	
   2.5000	-146.0000	   8.0000	   0.0543	  -3.1739	   0.1739	  -0.1001	   1.2233	   1.2274	  -0.0167	   0.2039	   0.1053	   0.0746	   0.0125	   0.0007	  -0.0827	   0.1133	   0.5539	   3.3348	   3.6041	   0.2046	
   5.0000	-146.0000	   8.0000	   0.1087	  -3.1739	   0.1739	  -0.1301	   1.1550	   1.1623	  -0.0217	   0.1925	   0.0990	   0.0796	   0.0121	   0.0005	  -0.0574	   0.0809	   0.4870	   3.4591	   3.4590	   0.1937	
   7.5000	-146.0000	   8.0000	   0.1630	  -3.1739	   0.1739	  -0.1344	   1.1078	   1.1159	  -0.0224	   0.1846	   0.0925	   0.0834	   0.0116	   0.0002	  -0.0210	   0.0572	   0.4375	   3.5848	   3.2218	   0.1860	
  10.0000	-146.0000	   8.0000	   0.2174	  -3.1739	   0.1739	  -0.1259	   1.0636	   1.0710	  -0.0210	   0.1773	   0.0854	   0.0877	   0.0112	  -0.0001	   0.0124	  -0.0205	   0.3966	   3.7702	   2.8415	   0.1785	
  12.5000	-146.0000	   8.0000	   0.2717	  -3.1739	   0.1739	  -0.1155	   0.9884	   0.9951	  -0.0192	   0.1647	   0.0760	   0.0937	   0.0109	  -0.0001	   0.0172	  -0.2038	   0.4080	   2.7235	   2.7207	   0.1659	
  15.0000	-146.0000	   8.0000	   0.3261	  -3.1739	   0.1739	  -0.1061	   0.9085	   0.9147	  -0.0177	   0.1514	   0.0684	   0.0998	   0.0110	  -0.0002	   0.0335	   1.7651	   0.4802	  52.8518	   2.6676	   0.1525	
  17.5000	-146.0000	   8.0000	   0.3804	  -3.1739	   0.1739	  -0.0869	   0.8643	   0.8686	  -0.0145	   0.1440	   0.0595	   0.1009	   0.0103	  -0.0004	   0.0690	   3.1498	   0.6135	 100.0222	   2.7927	   0.1448	
  20.0000	-146.0000	   8.0000	   0.4348	  -3.1739	   0.1739	  -0.0711	   0.8075	   0.8107	  -0.0119	   0.1346	   0.0531	   0.1038	   0.0102	  -0.0005	   0.0987	   4.7737	   0.6886	 161.9356	   2.8569	   0.1351	
 -20.0000	-143.5000	   8.0000	  -0.4348	  -3.1196	   0.1739	   0.1159	   0.6791	   0.6928	   0.0193	   0.1132	   0.0544	   0.1115	   0.0115	   0.0003	  -0.0479	   0.7806	   0.3256	   6.1291	   2.5035	   0.1155	
 -17.5000	-143.5000	   8.0000	  -0.3804	  -3.1196	   0.1739	   0.1277	   0.7868	   0.7962	   0.0213	   0.1311	   0.0589	   0.1115	   0.0119	   0.0002	  -0.0370	   0.9361	   0.3154	   6.2018	   2.5894	   0.1327	
 -15.0000	-143.5000	   8.0000	  -0.3261	  -3.1196	   0.1739	   0.1605	   0.9182	   0.9323	   0.0267	   0.1530	   0.0682	   0.1079	   0.0122	   0.0001	  -0.0147	   1.0979	   0.2999	   5.8813	   2.8192	   0.1554	
 -12.5000	-143.5000	   8.0000	  -0.2717	  -3.1196	   0.1739	   0.1739	   1.0453	   1.0597	   0.0290	   0.1742	   0.0807	   0.1020	   0.0127	   0.0001	  -0.0158	   1.0958	   0.2758	   5.0225	   3.0007	   0.1766	
 -10.0000	-143.5000	   8.0000	  -0.2174	  -3.1196	   0.1739	   0.1586	   1.1549	   1.1658	   0.0264	   0.1925	   0.0935	   0.0953	   0.0134	   0.0004	  -0.0488	   0.9094	   0.1891	   3.9829	   2.9892	   0.1943	
  -7.5000	-143.5000	   8.0000	  -0.1630	  -3.1196	   0.1739	   0.1132	   1.2501	   1.2552	   0.0189	   0.2083	   0.1038	   0.0875	   0.0138	   0.0007	  -0.0744	   0.7556	   0.1177	   3.4618	   2.9629	   0.2092	
  -5.0000	-143.5000	   8.0000	  -0.1087	  -3.1196	   0.1739	   0.0433	   1.3147	   1.3154	   0.0072	   0.2191	   0.1097	   0.0808	   0.0139	   0.0008	  -0.0916	   0.5808	   0.1480	   3.1916	   3.0742	   0.2192	
  -2.5000	-143.5000	   8.0000	  -0.0543	  -3.1196	   0.1739	  -0.0344	   1.3164	   1.3169	  -0.0057	   0.2194	   0.1107	   0.0781	   0.0138	   0.0009	  -0.0994	   0.4007	   0.2578	   3.0578	   3.2453	   0.2195	
   0.0000	-143.5000	   8.0000	   0.0000	  -3.1196	   0.1739	  -0.1091	   1.2842	   1.2889	  -0.0182	   0.2140	   0.1080	   0.0772	   0.0132	   0.0008	  -0.0947	   0.2638	   0.3814	   3.0861	   3.3112	   0.2148	
   2.5000	-143.5000	   8.0000	   0.0543	  -3.1196	   0.1739	  -0.1705	   1.2363	   1.2479	  -0.0284	   0.2060	   0.1033	   0.0794	   0.0127	   0.0006	  -0.0739	   0.1745	   0.4162	   3.3040	   3.4556	   0.2080	
   5.0000	-143.5000	   8.0000	   0.1087	  -3.1196	   0.1739	  -0.1945	   1.1824	   1.1983	  -0.0324	   0.1971	   0.0970	   0.0835	   0.0123	   0.0004	  -0.0494	   0.1084	   0.4288	   3.4929	   3.4937	   0.1997	
   7.5000	-143.5000	   8.0000	   0.1630	  -3.1196	   0.1739	  -0.1843	   1.1499	   1.1646	  -0.0307	   0.1917	   0.0914	   0.0870	   0.0119	   0.0001	  -0.0104	   0.0822	   0.3084	   3.6656	   3.0550	   0.1941	
  10.0000	-143.5000	   8.0000	   0.2174	  -3.1196	   0.1739	  -0.1626	   1.1291	   1.1407	  -0.0271	   0.1882	   0.0859	   0.0899	   0.0116	  -0.0001	   0.0084	   0.0012	   0.2873	   3.8492	   2.7239	   0.1901	
  12.5000	-143.5000	   8.0000	   0.2717	  -3.1196	   0.1739	  -0.1476	   1.0609	   1.0711	  -0.0246	   0.1768	   0.0769	   0.0968	   0.0115	  -0.0001	   0.0198	  -0.1504	   0.2905	   3.5859	   2.5473	   0.1785	
  15.0000	-143.5000	   8.0000	   0.3261	  -3.1196	   0.1739	  -0.1305	   0.9885	   0.9971	  -0.0217	   0.1647	   0.0667	   0.1028	   0.0113	  -0.0004	   0.0522	  -0.0871	   0.3716	   5.0744	   2.5276	   0.1662	
  17.5000	-143.5000	   8.0000	   0.3804	  -3.1196	   0.1739	  -0.1120	   0.9502	   0.9568	  -0.0187	   0.1584	   0.0583	   0.1047	   0.0108	  -0.0006	   0.0936	   0.3569	   0.4977	  14.5221	   2.5999	   0.1595	
  20.0000	-143.5000	   8.0000	   0.4348	  -3.1196	   0.1739	  -0.0941	   0.8844	   0.8895	  -0.0157	   0.1474	   0.0519	   0.1082	   0.0108	  -0.0006	   0.1058	   1.0731	   0.5770	  35.9149	   2.6572	   0.1482	
 -20.0000	-141.0000	   8.0000	  -0.4348	  -3.0652	   0.1739	   0.0175	   0.6167	   0.6201	   0.0029	   0.1028	   0.0530	   0.1103	   0.0112	  -0.0011	   0.1954	   1.1437	   0.3365	   6.7235	   2.5732	   0.1033	
 -17.5000	-141.0000	   8.0000	  -0.3804	  -3.0652	   0.1739	   0.0231	   0.7245	   0.7241	   0.0039	   0.1208	   0.0581	   0.1115	   0.0119	  -0.0013	   0.1950	   1.2441	   0.3210	   6.5562	   2.6277	   0.1207	
 -15.0000	-141.0000	   8.0000	  -0.3261	  -3.0652	   0.1739	   0.0406	   0.8621	   0.8632	   0.0068	   0.1437	   0.0676	   0.1102	   0.0125	  -0.0012	   0.1606	   1.2556	   0.2923	   5.9428	   2.7976	   0.1439	
 -12.5000	-141.0000	   8.0000	  -0.2717	  -3.0652	   0.1739	   0.0452	   1.0142	   1.0151	   0.0075	   0.1690	   0.0803	   0.1052	   0.0131	  -0.0010	   0.1139	   1.1837	   0.2615	   5.0892	   2.9668	   0.1692	
 -10.0000	-141.0000	   8.0000	  -0.2174	  -3.0652	   0.1739	   0.0320	   1.1586	   1.1591	   0.0053	   0.1931	   0.0932	   0.0986	   0.0138	  -0.0005	   0.0517	   0.9789	   0.1757	   4.0289	   3.0201	   0.1932	
  -7.5000	-141.0000	   8.0000	  -0.1630	  -3.0652	   0.1739	  -0.0032	   1.2671	   1.2671	  -0.0005	   0.2112	   0.1029	   0.0911	   0.0142	   0.0001	  -0.0066	   0.7881	   0.0920	   3.4485	   3.0387	   0.2112	
  -5.0000	-141.0000	   8.0000	  -0.1087	  -3.0652	   0.1739	  -0.0571	   1.3178	   1.3190	  -0.0095	   0.2196	   0.1078	   0.0854	   0.0142	   0.0005	  -0.0509	   0.6126	   0.0936	   3.1696	   3.1041	   0.2198	
  -2.5000	-141.0000	   8.0000	  -0.0543	  -3.0652	   0.1739	  -0.1200	   1.3094	   1.3149	  -0.0200	   0.2182	   0.1083	   0.0838	   0.0141	   0.0007	  -0.0768	   0.4470	   0.1608	   3.0477	   3.2417	   0.2191	
   0.0000	-141.0000	   8.0000	   0.0000	  -3.0652	   0.1739	  -0.1868	   1.2782	   1.2918	  -0.0311	   0.2130	   0.1049	   0.0829	   0.0134	   0.0007	  -0.0755	   0.3217	   0.2996	   3.0854	   3.2824	   0.2153	
   2.5000	-141.0000	   8.0000	   0.0543	  -3.0652	   0.1739	  -0.2407	   1.2515	   1.2745	  -0.0401	   0.2086	   0.1004	   0.0848	   0.0130	   0.0005	  -0.0569	   0.2260	   0.3410	   3.3237	   3.4922	   0.2124	
   5.0000	-141.0000	   8.0000	   0.1087	  -3.0652	   0.1739	  -0.2588	   1.2374	   1.2642	  -0.0431	   0.2062	   0.0948	   0.0856	   0.0122	   0.0002	  -0.0289	   0.1533	   0.3316	   3.4764	   3.3675	   0.2107	
   7.5000	-141.0000	   8.0000	   0.1630	  -3.0652	   0.1739	  -0.2437	   1.2203	   1.2444	  -0.0406	   0.2034	   0.0896	   0.0884	   0.0119	   0.0001	  -0.0135	   0.1036	   0.2425	   3.5972	   2.9880	   0.2074	
  10.0000	-141.0000	   8.0000	   0.2174	  -3.0652	   0.1739	  -0.2103	   1.1942	   1.2125	  -0.0351	   0.1990	   0.0840	   0.0931	   0.0118	   0.0000	  -0.0045	   0.0433	   0.1797	   3.7705	   2.6945	   0.2021	
  12.5000	-141.0000	   8.0000	   0.2717	  -3.0652	   0.1739	  -0.1853	   1.1482	   1.1631	  -0.0309	   0.1914	   0.0761	   0.0986	   0.0116	  -0.0002	   0.0206	  -0.0979	   0.1751	   3.9497	   2.5198	   0.1938	
  15.0000	-141.0000	   8.0000	   0.3261	  -3.0652	   0.1739	  -0.1611	   1.0905	   1.1023	  -0.0268	   0.1818	   0.0670	   0.1033	   0.0114	  -0.0004	   0.0575	   0.0672	   0.2818	   7.5281	   2.5194	   0.1837	
  17.5000	-141.0000	   8.0000	   0.3804	  -3.0652	   0.1739	  -0.1343	   1.0258	   1.0346	  -0.0224	   0.1710	   0.0583	   0.1083	   0.0114	  -0.0006	   0.0989	  -0.0496	   0.3952	   7.3522	   2.5611	   0.1724	
  20.0000	-141.0000	   8.0000	   0.4348	  -3.0652	   0.1739	  -0.1127	   0.9583	   0.9650	  -0.0188	   0.1597	   0.0520	   0.1119	   0.0114	  -0.0008	   0.1349	   0.1681	   0.4632	  11.4747	   2.4997	   0.1608	
 -20.0000	-138.5000	   8.0000	  -0.4348	  -3.0109	   0.1739	  -0.0552	   0.5772	   0.5823	  -0.0092	   0.0962	   0.0554	   0.1079	   0.0110	  -0.0022	   0.3600	   1.1537	   0.2961	   6.0955	   2.6333	   0.0971	
 -17.5000	-138.5000	   8.0000	  -0.3804	  -3.0109	   0.1739	  -0.0560	   0.6850	   0.6867	  -0.0093	   0.1142	   0.0608	   0.1093	   0.0117	  -0.0023	   0.3516	   1.2237	   0.2768	   5.9747	   2.6391	   0.1145	
 -15.0000	-138.5000	   8.0000	  -0.3261	  -3.0109	   0.1739	  -0.0525	   0.8320	   0.8337	  -0.0087	   0.1387	   0.0697	   0.1088	   0.0125	  -0.0023	   0.3013	   1.2327	   0.2755	   5.5580	   2.8283	   0.1390	
 -12.5000	-138.5000	   8.0000	  -0.2717	  -3.0109	   0.1739	  -0.0591	   0.9979	   0.9996	  -0.0099	   0.1663	   0.0813	   0.1049	   0.0132	  -0.0020	   0.2323	   1.1744	   0.2609	   4.8897	   3.0244	   0.1666	
 -10.0000	-138.5000	   8.0000	  -0.2174	  -3.0109	   0.1739	  -0.0768	   1.1466	   1.1491	  -0.0128	   0.1911	   0.0925	   0.0993	   0.0138	  -0.0013	   0.1439	   1.0150	   0.1775	   4.0859	   3.0122	   0.1915	
  -7.5000	-138.5000	   8.0000	  -0.1630	  -3.0109	   0.1739	  -0.1090	   1.2549	   1.2597	  -0.0182	   0.2092	   0.1011	   0.0929	   0.0141	  -0.0006	   0.0606	   0.8322	   0.1021	   3.5491	   2.9954	   0.2099	
  -5.0000	-138.5000	   8.0000	  -0.1087	  -3.0109	   0.1739	  -0.1563	   1.3091	   1.3184	  -0.0261	   0.2182	   0.1058	   0.0886	   0.0143	   0.0000	  -0.0025	   0.6481	   0.0802	   3.2369	   3.0380	   0.2197	
  -2.5000	-138.5000	   8.0000	  -0.0543	  -3.0109	   0.1739	  -0.2093	   1.3112	   1.3278	  -0.0349	   0.2185	   0.1062	   0.0869	   0.0141	   0.0004	  -0.0448	   0.4814	   0.1607	   3.0787	   3.1896	   0.2213	
   0.0000	-138.5000	   8.0000	   0.0000	  -3.0109	   0.1739	  -0.2656	   1.3003	   1.3271	  -0.0443	   0.2167	   0.1030	   0.0855	   0.0134	   0.0005	  -0.0538	   0.3592	   0.3024	   3.1379	   3.3683	   0.2212	
   2.5000	-138.5000	   8.0000	   0.0543	  -3.0109	   0.1739	  -0.3035	   1.2917	   1.3268	  -0.0506	   0.2153	   0.0984	   0.0865	   0.0129	   0.0003	  -0.0357	   0.2618	   0.2812	   3.2798	   3.3696	   0.2211	
   5.0000	-138.5000	   8.0000	   0.1087	  -3.0109	   0.1739	  -0.3116	   1.2745	   1.3120	  -0.0519	   0.2124	   0.0927	   0.0882	   0.0123	   0.0001	  -0.0092	   0.1894	   0.1927	   3.4062	   3.1524	   0.2187	
   7.5000	-138.5000	   8.0000	   0.1630	  -3.0109	   0.1739	  -0.2932	   1.2585	   1.2922	  -0.0489	   0.2098	   0.0868	   0.0923	   0.0120	  -0.0000	   0.0054	   0.1318	   0.1520	   3.4678	   2.8974	   0.2154	
  10.0000	-138.5000	   8.0000	   0.2174	  -3.0109	   0.1739	  -0.2607	   1.2286	   1.2559	  -0.0434	   0.2048	   0.0815	   0.0974	   0.0121	  -0.0000	   0.0009	   0.0413	   0.0796	   3.5849	   2.6637	   0.2093	
  12.5000	-138.5000	   8.0000	   0.2717	  -3.0109	   0.1739	  -0.2258	   1.1852	   1.2065	  -0.0376	   0.1975	   0.0743	   0.1035	   0.0122	  -0.0002	   0.0268	  -0.0913	   0.0655	   3.9808	   2.5209	   0.2011	
  15.0000	-138.5000	   8.0000	   0.3261	  -3.0109	   0.1739	  -0.1847	   1.1313	   1.1463	  -0.0308	   0.1885	   0.0654	   0.1083	   0.0120	  -0.0005	   0.0701	  -0.1802	   0.1678	   4.9469	   2.4180	   0.1910	
  17.5000	-138.5000	   8.0000	   0.3804	  -3.0109	   0.1739	  -0.1522	   1.0751	   1.0858	  -0.0254	   0.1792	   0.0573	   0.1122	   0.0119	  -0.0008	   0.1256	   0.0518	   0.3183	   7.1459	   2.4678	   0.1810	
  20.0000	-138.5000	   8.0000	   0.4348	  -3.0109	   0.1739	  -0.1255	   1.0307	   1.0384	  -0.0209	   0.1718	   0.0519	   0.1145	   0.0119	  -0.0010	   0.1647	   0.0457	   0.4150	   6.8825	   2.5623	   0.1731	
 -20.0000	-136.0000	   8.0000	  -0.4348	  -2.9565	   0.1739	  -0.1201	   0.5577	   0.5724	  -0.0200	   0.0929	   0.0588	   0.1047	   0.0108	  -0.0028	   0.4562	   1.0255	   0.2406	   5.1350	   2.6713	   0.0954	
 -17.5000	-136.0000	   8.0000	  -0.3804	  -2.9565	   0.1739	  -0.1264	   0.6593	   0.6709	  -0.0211	   0.1099	   0.0644	   0.1057	   0.0115	  -0.0030	   0.4477	   1.0778	   0.2337	   5.1647	   2.6265	   0.1118	
 -15.0000	-136.0000	   8.0000	  -0.3261	  -2.9565	   0.1739	  -0.1320	   0.8057	   0.8165	  -0.0220	   0.1343	   0.0727	   0.1053	   0.0123	  -0.0031	   0.4024	   1.1062	   0.2374	   5.0397	   2.7383	   0.1361	
 -12.5000	-136.0000	   8.0000	  -0.2717	  -2.9565	   0.1739	  -0.1481	   0.9805	   0.9916	  -0.0247	   0.1634	   0.0830	   0.1027	   0.0131	  -0.0027	   0.3220	   1.0686	   0.2319	   4.5202	   2.9524	   0.1653	
 -10.0000	-136.0000	   8.0000	  -0.2174	  -2.9565	   0.1739	  -0.1730	   1.1258	   1.1390	  -0.0288	   0.1876	   0.0919	   0.0987	   0.0136	  -0.0019	   0.2124	   0.9559	   0.1912	   3.9200	   3.0140	   0.1898	
  -7.5000	-136.0000	   8.0000	  -0.1630	  -2.9565	   0.1739	  -0.2070	   1.2205	   1.2379	  -0.0345	   0.2034	   0.0982	   0.0939	   0.0139	  -0.0011	   0.1160	   0.8102	   0.1359	   3.4864	   2.9418	   0.2063	
  -5.0000	-136.0000	   8.0000	  -0.1087	  -2.9565	   0.1739	  -0.2488	   1.2908	   1.3145	  -0.0415	   0.2151	   0.1031	   0.0899	   0.0140	  -0.0004	   0.0392	   0.6521	   0.1093	   3.2470	   2.9970	   0.2191	
  -2.5000	-136.0000	   8.0000	  -0.0543	  -2.9565	   0.1739	  -0.2940	   1.3361	   1.3680	  -0.0490	   0.2227	   0.1046	   0.0868	   0.0138	   0.0002	  -0.0168	   0.4960	   0.1768	   3.1080	   3.2183	   0.2280	
   0.0000	-136.0000	   8.0000	   0.0000	  -2.9565	   0.1739	  -0.3331	   1.3469	   1.3875	  -0.0555	   0.2245	   0.1016	   0.0848	   0.0131	   0.0003	  -0.0357	   0.3754	   0.2812	   3.0887	   3.2748	   0.2312	
   2.5000	-136.0000	   8.0000	   0.0543	  -2.9565	   0.1739	  -0.3552	   1.3391	   1.3854	  -0.0592	   0.2232	   0.0965	   0.0851	   0.0124	   0.0002	  -0.0245	   0.2751	   0.2777	   3.1713	   3.2694	   0.2309	
   5.0000	-136.0000	   8.0000	   0.1087	  -2.9565	   0.1739	  -0.3532	   1.3121	   1.3588	  -0.0589	   0.2187	   0.0908	   0.0890	   0.0121	  -0.0000	   0.0013	   0.2117	   0.1831	   3.3169	   3.0702	   0.2265	
   7.5000	-136.0000	   8.0000	   0.1630	  -2.9565	   0.1739	  -0.3310	   1.2770	   1.3192	  -0.0552	   0.2128	   0.0847	   0.0954	   0.0122	  -0.0002	   0.0292	   0.1589	   0.1251	   3.3583	   2.8408	   0.2199	
  10.0000	-136.0000	   8.0000	   0.2174	  -2.9565	   0.1739	  -0.2960	   1.2422	   1.2770	  -0.0493	   0.2070	   0.0788	   0.1014	   0.0124	  -0.0003	   0.0324	   0.0536	   0.0795	   3.4361	   2.6515	   0.2128	
  12.5000	-136.0000	   8.0000	   0.2717	  -2.9565	   0.1739	  -0.2582	   1.2090	   1.2362	  -0.0430	   0.2015	   0.0720	   0.1072	   0.0125	  -0.0004	   0.0463	  -0.0663	   0.0558	   3.8093	   2.5475	   0.2060	
  15.0000	-136.0000	   8.0000	   0.3261	  -2.9565	   0.1739	  -0.2143	   1.1707	   1.1902	  -0.0357	   0.1951	   0.0647	   0.1114	   0.0124	  -0.0007	   0.0966	   0.0154	   0.1388	   5.4082	   2.4474	   0.1984	
  17.5000	-136.0000	   8.0000	   0.3804	  -2.9565	   0.1739	  -0.1736	   1.1190	   1.1324	  -0.0289	   0.1865	   0.0571	   0.1151	   0.0124	  -0.0009	   0.1442	   0.0149	   0.3028	   5.8452	   2.6189	   0.1887	
  20.0000	-136.0000	   8.0000	   0.4348	  -2.9565	   0.1739	  -0.1413	   1.0748	   1.0841	  -0.0235	   0.1791	   0.0518	   0.1175	   0.0124	  -0.0011	   0.1818	   0.0548	   0.3790	   6.0959	   2.6322	   0.1807	
 -20.0000	-133.5000	   8.0000	  -0.4348	  -2.9022	   0.1739	  -0.1765	   0.5590	   0.5875	  -0.0294	   0.0932	   0.0623	   0.1016	   0.0106	  -0.0032	   0.4996	   0.9380	   0.1875	   4.6797	   2.7508	   0.0979	
 -17.5000	-133.5000	   8.0000	  -0.3804	  -2.9022	   0.1739	  -0.1894	   0.6565	   0.6830	  -0.0316	   0.1094	   0.0682	   0.1019	   0.0113	  -0.0034	   0.4947	   0.9595	   0.1818	   4.5953	   2.6924	   0.1138	
 -15.0000	-133.5000	   8.0000	  -0.3261	  -2.9022	   0.1739	  -0.2031	   0.7973	   0.8228	  -0.0338	   0.1329	   0.0756	   0.1011	   0.0120	  -0.0035	   0.4574	   0.9573	   0.1885	   4.4238	   2.7474	   0.1371	
 -12.5000	-133.5000	   8.0000	  -0.2717	  -2.9022	   0.1739	  -0.2266	   0.9675	   0.9936	  -0.0378	   0.1612	   0.0845	   0.0993	   0.0127	  -0.0032	   0.3772	   0.9348	   0.2031	   4.1068	   2.8976	   0.1656	
 -10.0000	-133.5000	   8.0000	  -0.2174	  -2.9022	   0.1739	  -0.2579	   1.1085	   1.1381	  -0.0430	   0.1847	   0.0919	   0.0970	   0.0134	  -0.0024	   0.2681	   0.8613	   0.2036	   3.6813	   3.0276	   0.1897	
  -7.5000	-133.5000	   8.0000	  -0.1630	  -2.9022	   0.1739	  -0.2944	   1.2048	   1.2403	  -0.0491	   0.2008	   0.0966	   0.0940	   0.0136	  -0.0015	   0.1694	   0.7423	   0.1802	   3.3399	   3.0580	   0.2067	
  -5.0000	-133.5000	   8.0000	  -0.1087	  -2.9022	   0.1739	  -0.3300	   1.2874	   1.3290	  -0.0550	   0.2146	   0.0999	   0.0899	   0.0136	  -0.0007	   0.0823	   0.6061	   0.1383	   3.1507	   3.0177	   0.2215	
  -2.5000	-133.5000	   8.0000	  -0.0543	  -2.9022	   0.1739	  -0.3634	   1.3524	   1.4004	  -0.0606	   0.2254	   0.1015	   0.0861	   0.0133	  -0.0001	   0.0081	   0.4703	   0.1852	   3.0661	   3.2425	   0.2334	
   0.0000	-133.5000	   8.0000	   0.0000	  -2.9022	   0.1739	  -0.3904	   1.3787	   1.4329	  -0.0651	   0.2298	   0.0997	   0.0841	   0.0127	   0.0003	  -0.0338	   0.3443	   0.2760	   3.0545	   3.3456	   0.2388	
   2.5000	-133.5000	   8.0000	   0.0543	  -2.9022	   0.1739	  -0.4001	   1.3751	   1.4322	  -0.0667	   0.2292	   0.0950	   0.0847	   0.0122	   0.0002	  -0.0249	   0.2545	   0.2935	   3.0597	   3.3886	   0.2387	
   5.0000	-133.5000	   8.0000	   0.1087	  -2.9022	   0.1739	  -0.3913	   1.3425	   1.3984	  -0.0652	   0.2237	   0.0894	   0.0889	   0.0119	  -0.0001	   0.0077	   0.2053	   0.2346	   3.1155	   3.1414	   0.2331	
   7.5000	-133.5000	   8.0000	   0.1630	  -2.9022	   0.1739	  -0.3674	   1.3035	   1.3543	  -0.0612	   0.2173	   0.0837	   0.0957	   0.0121	  -0.0003	   0.0354	   0.1720	   0.1980	   3.2282	   2.8750	   0.2257	
  10.0000	-133.5000	   8.0000	   0.2174	  -2.9022	   0.1739	  -0.3301	   1.2700	   1.3122	  -0.0550	   0.2117	   0.0775	   0.1025	   0.0124	  -0.0005	   0.0597	   0.1287	   0.0775	   3.3904	   2.7931	   0.2187	
  12.5000	-133.5000	   8.0000	   0.2717	  -2.9022	   0.1739	  -0.2883	   1.2517	   1.2845	  -0.0481	   0.2086	   0.0707	   0.1079	   0.0125	  -0.0006	   0.0801	   0.0549	   0.0441	   3.6540	   2.5119	   0.2141	
  15.0000	-133.5000	   8.0000	   0.3261	  -2.9022	   0.1739	  -0.2397	   1.2107	   1.2342	  -0.0400	   0.2018	   0.0641	   0.1124	   0.0126	  -0.0009	   0.1238	   0.3132	   0.1268	   7.7764	   2.4324	   0.2057	
  17.5000	-133.5000	   8.0000	   0.3804	  -2.9022	   0.1739	  -0.1921	   1.1506	   1.1665	  -0.0320	   0.1918	   0.0570	   0.1179	   0.0129	  -0.0011	   0.1699	   0.5457	   0.2538	  11.2912	   2.5669	   0.1944	
  20.0000	-133.5000	   8.0000	   0.4348	  -2.9022	   0.1739	  -0.1557	   1.1019	   1.1129	  -0.0259	   0.1836	   0.0515	   0.1208	   0.0129	  -0.0012	   0.1957	   0.4398	   0.3351	   9.9680	   2.6341	   0.1855	
 -20.0000	-131.0000	   8.0000	  -0.4348	  -2.8478	   0.1739	  -0.2245	   0.5766	   0.6196	  -0.0374	   0.0961	   0.0645	   0.0981	   0.0103	  -0.0032	   0.5111	   0.8193	   0.1065	   4.2688	   2.8255	   0.1033	
 -17.5000	-131.0000	   8.0000	  -0.3804	  -2.8478	   0.1739	  -0.2446	   0.6715	   0.7145	  -0.0408	   0.1119	   0.0704	   0.0982	   0.0110	  -0.0035	   0.5048	   0.8399	   0.1103	   4.1914	   2.7846	   0.1191	
 -15.0000	-131.0000	   8.0000	  -0.3261	  -2.8478	   0.1739	  -0.2659	   0.8059	   0.8487	  -0.0443	   0.1343	   0.0777	   0.0975	   0.0117	  -0.0036	   0.4763	   0.8516	   0.1341	   4.0704	   2.8032	   0.1414	
