Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "West_y=-85mm_Tec" I=17 J=25 F=POINT
  12.5000	 -85.0000	  30.0000	   0.2717	  -1.8478	   0.6522	   4.0700	   4.9912	
  15.0000	 -85.0000	  30.0000	   0.3261	  -1.8478	   0.6522	   3.9350	   4.7825	
  17.5000	 -85.0000	  30.0000	   0.3804	  -1.8478	   0.6522	   3.8000	   4.5738	
  20.0000	 -85.0000	  30.0000	   0.4348	  -1.8478	   0.6522	   3.6650	   4.3650	
 -20.0000	 -85.0000	  32.5000	  -0.4348	  -1.8478	   0.7065	  24.5650	  22.3375	
 -17.5000	 -85.0000	  32.5000	  -0.3804	  -1.8478	   0.7065	  21.3806	  20.4262	
 -15.0000	 -85.0000	  32.5000	  -0.3261	  -1.8478	   0.7065	  18.1962	  18.5150	
 -12.5000	 -85.0000	  32.5000	  -0.2717	  -1.8478	   0.7065	  15.0119	  16.6037	
 -10.0000	 -85.0000	  32.5000	  -0.2174	  -1.8478	   0.7065	  12.1426	  14.7685	
  -7.5000	 -85.0000	  32.5000	  -0.1630	  -1.8478	   0.7065	  10.4813	  13.2244	
  -5.0000	 -85.0000	  32.5000	  -0.1087	  -1.8478	   0.7065	   9.1350	  11.7562	
  -2.5000	 -85.0000	  32.5000	  -0.0543	  -1.8478	   0.7065	   7.7888	  10.2881	
   0.0000	 -85.0000	  32.5000	   0.0000	  -1.8478	   0.7065	   6.5882	   8.9208	
   2.5000	 -85.0000	  32.5000	   0.0543	  -1.8478	   0.7065	   5.9463	   7.9400	
   5.0000	 -85.0000	  32.5000	   0.1087	  -1.8478	   0.7065	   5.4500	   7.0600	
   7.5000	 -85.0000	  32.5000	   0.1630	  -1.8478	   0.7065	   4.9538	   6.1800	
  10.0000	 -85.0000	  32.5000	   0.2174	  -1.8478	   0.7065	   4.5203	   5.4167	
  12.5000	 -85.0000	  32.5000	   0.2717	  -1.8478	   0.7065	   4.3275	   5.1006	
  15.0000	 -85.0000	  32.5000	   0.3261	  -1.8478	   0.7065	   4.1975	   4.9012	
  17.5000	 -85.0000	  32.5000	   0.3804	  -1.8478	   0.7065	   4.0675	   4.7019	
  20.0000	 -85.0000	  32.5000	   0.4348	  -1.8478	   0.7065	   3.9375	   4.5025	
 -20.0000	 -85.0000	  35.0000	  -0.4348	  -1.8478	   0.7609	  23.3100	  21.0400	
 -17.5000	 -85.0000	  35.0000	  -0.3804	  -1.8478	   0.7609	  20.4059	  19.4300	
 -15.0000	 -85.0000	  35.0000	  -0.3261	  -1.8478	   0.7609	  17.4750	  17.7492	
 -12.5000	 -85.0000	  35.0000	  -0.2717	  -1.8478	   0.7609	  14.5144	  16.0368	
 -10.0000	 -85.0000	  35.0000	  -0.2174	  -1.8478	   0.7609	  11.5100	  14.3200	
  -7.5000	 -85.0000	  35.0000	  -0.1630	  -1.8478	   0.7609	  10.3203	  12.9791	
  -5.0000	 -85.0000	  35.0000	  -0.1087	  -1.8478	   0.7609	   9.0858	  11.6278	
  -2.5000	 -85.0000	  35.0000	  -0.0543	  -1.8478	   0.7609	   7.8235	  10.2569	
   0.0000	 -85.0000	  35.0000	   0.0000	  -1.8478	   0.7609	   6.5400	   8.8500	
   2.5000	 -85.0000	  35.0000	   0.0543	  -1.8478	   0.7609	   6.1110	   8.0369	
   5.0000	 -85.0000	  35.0000	   0.1087	  -1.8478	   0.7609	   5.6533	   7.1936	
   7.5000	 -85.0000	  35.0000	   0.1630	  -1.8478	   0.7609	   5.1827	   6.3190	
  10.0000	 -85.0000	  35.0000	   0.2174	  -1.8478	   0.7609	   4.7100	   5.4000	
  12.5000	 -85.0000	  35.0000	   0.2717	  -1.8478	   0.7609	   4.5812	   5.2526	
  15.0000	 -85.0000	  35.0000	   0.3261	  -1.8478	   0.7609	   4.4392	   5.0528	
  17.5000	 -85.0000	  35.0000	   0.3804	  -1.8478	   0.7609	   4.3066	   4.8379	
  20.0000	 -85.0000	  35.0000	   0.4348	  -1.8478	   0.7609	   4.2100	   4.6400	
 -20.0000	 -85.0000	  37.5000	  -0.4348	  -1.8478	   0.8152	  22.2975	  20.2475	
 -17.5000	 -85.0000	  37.5000	  -0.3804	  -1.8478	   0.8152	  19.6069	  18.7019	
 -15.0000	 -85.0000	  37.5000	  -0.3261	  -1.8478	   0.8152	  16.9162	  17.1562	
 -12.5000	 -85.0000	  37.5000	  -0.2717	  -1.8478	   0.8152	  14.2256	  15.6106	
 -10.0000	 -85.0000	  37.5000	  -0.2174	  -1.8478	   0.8152	  11.7951	  14.1192	
  -7.5000	 -85.0000	  37.5000	  -0.1630	  -1.8478	   0.8152	  10.3619	  12.8356	
  -5.0000	 -85.0000	  37.5000	  -0.1087	  -1.8478	   0.8152	   9.1887	  11.6062	
  -2.5000	 -85.0000	  37.5000	  -0.0543	  -1.8478	   0.8152	   8.0156	  10.3769	
   0.0000	 -85.0000	  37.5000	   0.0000	  -1.8478	   0.8152	   6.9652	   9.2169	
   2.5000	 -85.0000	  37.5000	   0.0543	  -1.8478	   0.8152	   6.3850	   8.3231	
   5.0000	 -85.0000	  37.5000	   0.1087	  -1.8478	   0.8152	   5.9275	   7.4987	
   7.5000	 -85.0000	  37.5000	   0.1630	  -1.8478	   0.8152	   5.4700	   6.6744	
  10.0000	 -85.0000	  37.5000	   0.2174	  -1.8478	   0.8152	   5.0580	   5.9430	
  12.5000	 -85.0000	  37.5000	   0.2717	  -1.8478	   0.8152	   4.8206	   5.5681	
  15.0000	 -85.0000	  37.5000	   0.3261	  -1.8478	   0.8152	   4.6288	   5.2862	
  17.5000	 -85.0000	  37.5000	   0.3804	  -1.8478	   0.8152	   4.4369	   5.0044	
  20.0000	 -85.0000	  37.5000	   0.4348	  -1.8478	   0.8152	   4.2450	   4.7225	
 -20.0000	 -85.0000	  40.0000	  -0.4348	  -1.8478	   0.8696	  21.2850	  19.4550	
 -17.5000	 -85.0000	  40.0000	  -0.3804	  -1.8478	   0.8696	  18.8537	  18.0437	
 -15.0000	 -85.0000	  40.0000	  -0.3261	  -1.8478	   0.8696	  16.4225	  16.6325	
 -12.5000	 -85.0000	  40.0000	  -0.2717	  -1.8478	   0.8696	  13.9912	  15.2213	
 -10.0000	 -85.0000	  40.0000	  -0.2174	  -1.8478	   0.8696	  11.8550	  13.8811	
  -7.5000	 -85.0000	  40.0000	  -0.1630	  -1.8478	   0.8696	  10.4562	  12.7187	
  -5.0000	 -85.0000	  40.0000	  -0.1087	  -1.8478	   0.8696	   9.3525	  11.6275	
  -2.5000	 -85.0000	  40.0000	  -0.0543	  -1.8478	   0.8696	   8.2487	  10.5362	
   0.0000	 -85.0000	  40.0000	   0.0000	  -1.8478	   0.8696	   7.2886	   9.5128	
   2.5000	 -85.0000	  40.0000	   0.0543	  -1.8478	   0.8696	   6.6875	   8.6587	
   5.0000	 -85.0000	  40.0000	   0.1087	  -1.8478	   0.8696	   6.2300	   7.8725	
   7.5000	 -85.0000	  40.0000	   0.1630	  -1.8478	   0.8696	   5.7725	   7.0863	
  10.0000	 -85.0000	  40.0000	   0.2174	  -1.8478	   0.8696	   5.3592	   6.3917	
  12.5000	 -85.0000	  40.0000	   0.2717	  -1.8478	   0.8696	   5.0562	   5.9262	
