Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImgMean_16x32x64_MovingAvgf3x3_SecondBlocks" I=17 J=68 F=POINT
 -15.0000	 132.0000	   8.0000	  -0.3261	   2.8696	   0.1739	   0.2672	  -0.5127	   0.5781	   0.0445	  -0.0854	   0.0410	   0.1159	   0.0113	   0.0005	  -0.1050	   0.6948	  -0.1948	   6.5031	   3.4509	   0.0964	
 -12.5000	 132.0000	   8.0000	  -0.2717	   2.8696	   0.1739	   0.3244	  -0.4720	   0.5727	   0.0541	  -0.0787	   0.0475	   0.1097	   0.0107	   0.0008	  -0.1565	   0.8186	  -0.1479	   9.1873	   3.5139	   0.0955	
 -10.0000	 132.0000	   8.0000	  -0.2174	   2.8696	   0.1739	   0.3712	  -0.4223	   0.5623	   0.0619	  -0.0704	   0.0509	   0.1037	   0.0100	   0.0010	  -0.1876	   0.7407	  -0.1014	   7.9148	   3.8225	   0.0937	
  -7.5000	 132.0000	   8.0000	  -0.1630	   2.8696	   0.1739	   0.4081	  -0.3711	   0.5516	   0.0680	  -0.0618	   0.0524	   0.0978	   0.0092	   0.0010	  -0.1978	   0.5830	  -0.0844	   5.5351	   4.4674	   0.0919	
  -5.0000	 132.0000	   8.0000	  -0.1087	   2.8696	   0.1739	   0.4375	  -0.3182	   0.5409	   0.0729	  -0.0530	   0.0531	   0.0917	   0.0084	   0.0010	  -0.1995	   0.4414	  -0.0962	   4.5022	   5.0908	   0.0902	
  -2.5000	 132.0000	   8.0000	  -0.0543	   2.8696	   0.1739	   0.4590	  -0.2598	   0.5274	   0.0765	  -0.0433	   0.0528	   0.0860	   0.0076	   0.0008	  -0.1800	   0.6424	  -0.1423	   7.7002	   5.2472	   0.0879	
   0.0000	 132.0000	   8.0000	   0.0000	   2.8696	   0.1739	   0.4704	  -0.1953	   0.5094	   0.0784	  -0.0325	   0.0502	   0.0784	   0.0065	   0.0005	  -0.1231	   0.4828	  -0.1376	   4.5591	   4.8590	   0.0849	
   2.5000	 132.0000	   8.0000	   0.0543	   2.8696	   0.1739	   0.4806	  -0.1273	   0.4972	   0.0801	  -0.0212	   0.0489	   0.0741	   0.0059	   0.0002	  -0.0564	   0.4724	  -0.2730	   4.4886	   4.3478	   0.0829	
   5.0000	 132.0000	   8.0000	   0.1087	   2.8696	   0.1739	   0.4827	  -0.0594	   0.4863	   0.0805	  -0.0099	   0.0481	   0.0702	   0.0054	  -0.0000	   0.0049	   0.4723	  -0.4332	   4.6036	   4.6456	   0.0810	
   7.5000	 132.0000	   8.0000	   0.1630	   2.8696	   0.1739	   0.4703	   0.0103	   0.4704	   0.0784	   0.0017	   0.0476	   0.0655	   0.0049	  -0.0001	   0.0352	   0.4124	  -0.6071	   4.1843	   5.5753	   0.0784	
  10.0000	 132.0000	   8.0000	   0.2174	   2.8696	   0.1739	   0.4493	   0.0883	   0.4579	   0.0749	   0.0147	   0.0474	   0.0632	   0.0047	  -0.0002	   0.0663	   0.3365	  -0.9105	   4.1728	   6.8209	   0.0763	
  12.5000	 132.0000	   8.0000	   0.2717	   2.8696	   0.1739	   0.4160	   0.1705	   0.4495	   0.0693	   0.0284	   0.0469	   0.0613	   0.0045	  -0.0003	   0.1194	   0.3091	  -1.0511	   4.6531	   6.7644	   0.0749	
  15.0000	 132.0000	   8.0000	   0.3261	   2.8696	   0.1739	   0.3617	   0.2550	   0.4425	   0.0603	   0.0425	   0.0453	   0.0601	   0.0042	  -0.0004	   0.1510	   0.3768	  -1.1665	   4.3383	   6.8481	   0.0737	
  17.5000	 132.0000	   8.0000	   0.3804	   2.8696	   0.1739	   0.2923	   0.3338	   0.4437	   0.0487	   0.0556	   0.0428	   0.0613	   0.0042	  -0.0004	   0.1696	   0.5113	  -1.1284	   3.6990	   5.9856	   0.0739	
  20.0000	 132.0000	   8.0000	   0.4348	   2.8696	   0.1739	   0.2269	   0.3793	   0.4417	   0.0378	   0.0632	   0.0392	   0.0635	   0.0042	  -0.0005	   0.1860	   0.6359	  -1.2536	   3.4210	   6.7055	   0.0736	
 -20.0000	 134.5000	   8.0000	  -0.4348	   2.9239	   0.1739	   0.1401	  -0.5782	   0.5950	   0.0234	  -0.0964	   0.0288	   0.1230	   0.0120	  -0.0001	   0.0271	   0.9446	  -0.0594	   5.7589	   3.9813	   0.0992	
 -17.5000	 134.5000	   8.0000	  -0.3804	   2.9239	   0.1739	   0.1892	  -0.5756	   0.6060	   0.0315	  -0.0959	   0.0342	   0.1194	   0.0116	   0.0003	  -0.0796	   0.6255	  -0.1565	   5.1610	   3.8179	   0.1010	
 -15.0000	 134.5000	   8.0000	  -0.3261	   2.9239	   0.1739	   0.2486	  -0.5375	   0.5922	   0.0414	  -0.0896	   0.0421	   0.1127	   0.0109	   0.0008	  -0.1748	   0.6792	  -0.1703	   6.9385	   3.7405	   0.0987	
 -12.5000	 134.5000	   8.0000	  -0.2717	   2.9239	   0.1739	   0.3011	  -0.4889	   0.5742	   0.0502	  -0.0815	   0.0483	   0.1069	   0.0103	   0.0012	  -0.2241	   0.6429	  -0.1375	   7.3298	   3.8827	   0.0957	
 -10.0000	 134.5000	   8.0000	  -0.2174	   2.9239	   0.1739	   0.3450	  -0.4314	   0.5524	   0.0575	  -0.0719	   0.0517	   0.1010	   0.0097	   0.0013	  -0.2446	   0.6256	  -0.0256	   6.3742	   3.9487	   0.0921	
  -7.5000	 134.5000	   8.0000	  -0.1630	   2.9239	   0.1739	   0.3811	  -0.3726	   0.5330	   0.0635	  -0.0621	   0.0536	   0.0965	   0.0091	   0.0013	  -0.2539	   0.5003	  -0.0274	   4.4847	   4.3686	   0.0888	
  -5.0000	 134.5000	   8.0000	  -0.1087	   2.9239	   0.1739	   0.4080	  -0.3151	   0.5155	   0.0680	  -0.0525	   0.0541	   0.0912	   0.0084	   0.0012	  -0.2517	   0.4267	  -0.0465	   4.0391	   5.0167	   0.0859	
  -2.5000	 134.5000	   8.0000	  -0.0543	   2.9239	   0.1739	   0.4300	  -0.2523	   0.4985	   0.0717	  -0.0421	   0.0534	   0.0854	   0.0076	   0.0010	  -0.2193	   0.4672	  -0.0436	   4.5652	   5.1491	   0.0831	
   0.0000	 134.5000	   8.0000	   0.0000	   2.9239	   0.1739	   0.4467	  -0.1844	   0.4832	   0.0744	  -0.0307	   0.0522	   0.0786	   0.0067	   0.0007	  -0.1678	   0.7429	  -0.0495	   8.2670	   4.7390	   0.0805	
   2.5000	 134.5000	   8.0000	   0.0543	   2.9239	   0.1739	   0.4566	  -0.1136	   0.4705	   0.0761	  -0.0189	   0.0501	   0.0732	   0.0059	   0.0004	  -0.1023	   0.6111	  -0.1740	   6.0927	   4.4925	   0.0784	
   5.0000	 134.5000	   8.0000	   0.1087	   2.9239	   0.1739	   0.4553	  -0.0431	   0.4573	   0.0759	  -0.0072	   0.0489	   0.0680	   0.0053	   0.0001	  -0.0362	   0.4973	  -0.2695	   4.7597	   4.5878	   0.0762	
   7.5000	 134.5000	   8.0000	   0.1630	   2.9239	   0.1739	   0.4432	   0.0275	   0.4440	   0.0739	   0.0046	   0.0483	   0.0630	   0.0047	  -0.0000	   0.0121	   0.4230	  -0.4051	   4.2682	   4.9722	   0.0740	
  10.0000	 134.5000	   8.0000	   0.2174	   2.9239	   0.1739	   0.4226	   0.1082	   0.4363	   0.0704	   0.0180	   0.0479	   0.0609	   0.0045	  -0.0001	   0.0506	   0.3188	  -0.7435	   3.8291	   5.9152	   0.0727	
  12.5000	 134.5000	   8.0000	   0.2717	   2.9239	   0.1739	   0.3920	   0.1958	   0.4381	   0.0653	   0.0326	   0.0472	   0.0598	   0.0044	  -0.0003	   0.1090	   0.2743	  -0.9120	   3.7441	   5.7417	   0.0730	
  15.0000	 134.5000	   8.0000	   0.3261	   2.9239	   0.1739	   0.3426	   0.2866	   0.4466	   0.0571	   0.0478	   0.0454	   0.0591	   0.0042	  -0.0004	   0.1444	   0.3359	  -1.2891	   3.6327	   8.9650	   0.0744	
  17.5000	 134.5000	   8.0000	   0.3804	   2.9239	   0.1739	   0.2753	   0.3712	   0.4622	   0.0459	   0.0619	   0.0427	   0.0595	   0.0040	  -0.0004	   0.1562	   0.5608	  -1.1582	   3.6010	   7.0987	   0.0770	
  20.0000	 134.5000	   8.0000	   0.4348	   2.9239	   0.1739	   0.2138	   0.4146	   0.4663	   0.0356	   0.0691	   0.0384	   0.0617	   0.0040	  -0.0004	   0.1576	   0.7000	  -1.1612	   3.4060	   6.0687	   0.0777	
 -20.0000	 137.0000	   8.0000	  -0.4348	   2.9783	   0.1739	   0.1287	  -0.6191	   0.6325	   0.0215	  -0.1032	   0.0289	   0.1207	   0.0116	   0.0001	  -0.0402	   0.8517	  -0.0269	   5.4091	   4.1422	   0.1054	
 -17.5000	 137.0000	   8.0000	  -0.3804	   2.9783	   0.1739	   0.1742	  -0.6123	   0.6366	   0.0290	  -0.1020	   0.0352	   0.1179	   0.0114	   0.0006	  -0.1554	   0.6329	  -0.1067	   5.6434	   3.9364	   0.1061	
 -15.0000	 137.0000	   8.0000	  -0.3261	   2.9783	   0.1739	   0.2256	  -0.5656	   0.6089	   0.0376	  -0.0943	   0.0434	   0.1106	   0.0106	   0.0012	  -0.2416	   0.5851	  -0.1502	   6.1720	   3.8621	   0.1015	
 -12.5000	 137.0000	   8.0000	  -0.2717	   2.9783	   0.1739	   0.2714	  -0.5092	   0.5770	   0.0452	  -0.0849	   0.0499	   0.1046	   0.0101	   0.0015	  -0.2903	   0.5655	  -0.1218	   5.9045	   4.1620	   0.0962	
 -10.0000	 137.0000	   8.0000	  -0.2174	   2.9783	   0.1739	   0.3120	  -0.4465	   0.5447	   0.0520	  -0.0744	   0.0532	   0.0994	   0.0095	   0.0016	  -0.3085	   0.4430	  -0.0377	   4.2883	   4.3478	   0.0908	
  -7.5000	 137.0000	   8.0000	  -0.1630	   2.9783	   0.1739	   0.3474	  -0.3808	   0.5155	   0.0579	  -0.0635	   0.0550	   0.0956	   0.0091	   0.0016	  -0.3136	   0.3933	   0.0351	   3.7109	   4.7319	   0.0859	
  -5.0000	 137.0000	   8.0000	  -0.1087	   2.9783	   0.1739	   0.3756	  -0.3121	   0.4883	   0.0626	  -0.0520	   0.0554	   0.0906	   0.0085	   0.0016	  -0.3098	   0.3895	   0.0876	   3.9330	   5.0554	   0.0814	
  -2.5000	 137.0000	   8.0000	  -0.0543	   2.9783	   0.1739	   0.3995	  -0.2428	   0.4675	   0.0666	  -0.0405	   0.0550	   0.0846	   0.0076	   0.0013	  -0.2785	   0.5107	   0.0729	   4.6972	   4.9462	   0.0779	
   0.0000	 137.0000	   8.0000	   0.0000	   2.9783	   0.1739	   0.4152	  -0.1726	   0.4497	   0.0692	  -0.0288	   0.0528	   0.0781	   0.0067	   0.0009	  -0.2205	   0.5640	   0.0321	   5.1987	   4.8422	   0.0749	
   2.5000	 137.0000	   8.0000	   0.0543	   2.9783	   0.1739	   0.4235	  -0.0990	   0.4349	   0.0706	  -0.0165	   0.0510	   0.0719	   0.0058	   0.0006	  -0.1701	   0.7271	  -0.0897	   7.4837	   4.6689	   0.0725	
   5.0000	 137.0000	   8.0000	   0.1087	   2.9783	   0.1739	   0.4215	  -0.0259	   0.4222	   0.0702	  -0.0043	   0.0491	   0.0663	   0.0051	   0.0003	  -0.0991	   0.5703	  -0.1549	   5.6105	   4.6423	   0.0704	
   7.5000	 137.0000	   8.0000	   0.1630	   2.9783	   0.1739	   0.4090	   0.0486	   0.4119	   0.0682	   0.0081	   0.0481	   0.0613	   0.0046	   0.0001	  -0.0317	   0.4344	  -0.3210	   4.3968	   4.9337	   0.0686	
  10.0000	 137.0000	   8.0000	   0.2174	   2.9783	   0.1739	   0.3880	   0.1314	   0.4096	   0.0647	   0.0219	   0.0476	   0.0590	   0.0043	  -0.0001	   0.0208	   0.2780	  -0.5966	   3.2644	   5.5090	   0.0683	
  12.5000	 137.0000	   8.0000	   0.2717	   2.9783	   0.1739	   0.3599	   0.2227	   0.4233	   0.0600	   0.0371	   0.0471	   0.0578	   0.0042	  -0.0002	   0.0668	   0.3056	  -0.7547	   3.4784	   5.2503	   0.0706	
  15.0000	 137.0000	   8.0000	   0.3261	   2.9783	   0.1739	   0.3155	   0.3135	   0.4447	   0.0526	   0.0522	   0.0451	   0.0561	   0.0039	  -0.0003	   0.1140	   0.3332	  -0.8647	   3.5575	   4.8259	   0.0741	
  17.5000	 137.0000	   8.0000	   0.3804	   2.9783	   0.1739	   0.2537	   0.3974	   0.4715	   0.0423	   0.0662	   0.0420	   0.0582	   0.0039	  -0.0003	   0.1097	   0.5103	  -1.0968	   3.6123	   6.6682	   0.0786	
  20.0000	 137.0000	   8.0000	   0.4348	   2.9783	   0.1739	   0.1952	   0.4431	   0.4839	   0.0325	   0.0738	   0.0373	   0.0600	   0.0037	  -0.0003	   0.1339	   0.7100	  -1.0408	   3.3803	   5.7953	   0.0807	
 -20.0000	 139.5000	   8.0000	  -0.4348	   3.0326	   0.1739	   0.1143	  -0.6529	   0.6630	   0.0190	  -0.1088	   0.0298	   0.1193	   0.0113	   0.0005	  -0.1249	   0.7077	   0.0421	   5.3375	   4.8145	   0.1105	
 -17.5000	 139.5000	   8.0000	  -0.3804	   3.0326	   0.1739	   0.1516	  -0.6395	   0.6572	   0.0253	  -0.1066	   0.0366	   0.1156	   0.0110	   0.0010	  -0.2307	   0.4718	  -0.0608	   4.8347	   4.3029	   0.1095	
 -15.0000	 139.5000	   8.0000	  -0.3261	   3.0326	   0.1739	   0.1953	  -0.5891	   0.6206	   0.0326	  -0.0982	   0.0450	   0.1084	   0.0103	   0.0014	  -0.2963	   0.4293	  -0.0938	   4.3459	   4.0526	   0.1034	
 -12.5000	 139.5000	   8.0000	  -0.2717	   3.0326	   0.1739	   0.2351	  -0.5300	   0.5798	   0.0392	  -0.0883	   0.0516	   0.1031	   0.0100	   0.0018	  -0.3326	   0.4156	  -0.0670	   4.0120	   4.1888	   0.0966	
 -10.0000	 139.5000	   8.0000	  -0.2174	   3.0326	   0.1739	   0.2720	  -0.4639	   0.5377	   0.0453	  -0.0773	   0.0550	   0.0986	   0.0096	   0.0019	  -0.3588	   0.4006	   0.0022	   3.7010	   4.4424	   0.0896	
  -7.5000	 139.5000	   8.0000	  -0.1630	   3.0326	   0.1739	   0.3061	  -0.3892	   0.4951	   0.0510	  -0.0649	   0.0567	   0.0946	   0.0091	   0.0020	  -0.3658	   0.3828	   0.1244	   3.6926	   4.8957	   0.0825	
  -5.0000	 139.5000	   8.0000	  -0.1087	   3.0326	   0.1739	   0.3371	  -0.3112	   0.4587	   0.0562	  -0.0519	   0.0571	   0.0900	   0.0085	   0.0018	  -0.3537	   0.4152	   0.2050	   4.3152	   5.4051	   0.0765	
  -2.5000	 139.5000	   8.0000	  -0.0543	   3.0326	   0.1739	   0.3627	  -0.2357	   0.4326	   0.0605	  -0.0393	   0.0563	   0.0841	   0.0077	   0.0015	  -0.3200	   0.4710	   0.2445	   4.4918	   4.9091	   0.0721	
   0.0000	 139.5000	   8.0000	   0.0000	   3.0326	   0.1739	   0.3812	  -0.1608	   0.4138	   0.0635	  -0.0268	   0.0546	   0.0776	   0.0067	   0.0011	  -0.2707	   0.5878	   0.1183	   5.5372	   4.6376	   0.0690	
   2.5000	 139.5000	   8.0000	   0.0543	   3.0326	   0.1739	   0.3868	  -0.0833	   0.3957	   0.0645	  -0.0139	   0.0518	   0.0708	   0.0058	   0.0008	  -0.2083	   0.4604	   0.0195	   4.4768	   4.7175	   0.0660	
   5.0000	 139.5000	   8.0000	   0.1087	   3.0326	   0.1739	   0.3863	  -0.0074	   0.3863	   0.0644	  -0.0012	   0.0501	   0.0650	   0.0051	   0.0005	  -0.1439	   0.4612	  -0.0730	   4.5613	   4.8150	   0.0644	
   7.5000	 139.5000	   8.0000	   0.1630	   3.0326	   0.1739	   0.3736	   0.0695	   0.3800	   0.0623	   0.0116	   0.0488	   0.0602	   0.0045	   0.0002	  -0.0698	   0.3632	  -0.2394	   3.9123	   5.1692	   0.0633	
  10.0000	 139.5000	   8.0000	   0.2174	   3.0326	   0.1739	   0.3519	   0.1541	   0.3841	   0.0587	   0.0257	   0.0477	   0.0575	   0.0042	   0.0000	  -0.0037	   0.2931	  -0.4734	   3.2409	   5.3927	   0.0640	
  12.5000	 139.5000	   8.0000	   0.2717	   3.0326	   0.1739	   0.3265	   0.2509	   0.4118	   0.0544	   0.0418	   0.0468	   0.0564	   0.0040	  -0.0001	   0.0388	   0.3531	  -0.7559	   3.4850	   5.5134	   0.0686	
  15.0000	 139.5000	   8.0000	   0.3261	   3.0326	   0.1739	   0.2861	   0.3465	   0.4493	   0.0477	   0.0577	   0.0443	   0.0552	   0.0038	  -0.0002	   0.0756	   0.4155	  -0.8577	   3.5200	   5.1524	   0.0749	
  17.5000	 139.5000	   8.0000	   0.3804	   3.0326	   0.1739	   0.2297	   0.4291	   0.4868	   0.0383	   0.0715	   0.0410	   0.0570	   0.0037	  -0.0002	   0.0894	   0.5230	  -0.9301	   3.3484	   5.5598	   0.0811	
  20.0000	 139.5000	   8.0000	   0.4348	   3.0326	   0.1739	   0.1755	   0.4756	   0.5067	   0.0293	   0.0793	   0.0362	   0.0584	   0.0035	  -0.0002	   0.1110	   0.7187	  -0.8436	   3.4328	   5.1274	   0.0844	
 -20.0000	 142.0000	   8.0000	  -0.4348	   3.0870	   0.1739	   0.0936	  -0.6785	   0.6851	   0.0156	  -0.1131	   0.0312	   0.1181	   0.0112	   0.0007	  -0.2015	   0.4532	   0.1591	   5.5513	   6.4369	   0.1142	
 -17.5000	 142.0000	   8.0000	  -0.3804	   3.0870	   0.1739	   0.1230	  -0.6633	   0.6746	   0.0205	  -0.1105	   0.0380	   0.1135	   0.0107	   0.0013	  -0.2905	   0.3521	  -0.0013	   4.5594	   5.1438	   0.1124	
 -15.0000	 142.0000	   8.0000	  -0.3261	   3.0870	   0.1739	   0.1581	  -0.6089	   0.6291	   0.0263	  -0.1015	   0.0461	   0.1065	   0.0101	   0.0017	  -0.3554	   0.3124	  -0.0684	   3.8971	   4.4739	   0.1049	
 -12.5000	 142.0000	   8.0000	  -0.2717	   3.0870	   0.1739	   0.1897	  -0.5438	   0.5759	   0.0316	  -0.0906	   0.0526	   0.1019	   0.0099	   0.0021	  -0.3874	   0.3282	  -0.0619	   3.5640	   4.3291	   0.0960	
 -10.0000	 142.0000	   8.0000	  -0.2174	   3.0870	   0.1739	   0.2210	  -0.4728	   0.5219	   0.0368	  -0.0788	   0.0563	   0.0979	   0.0096	   0.0022	  -0.4047	   0.3311	   0.0464	   3.3699	   4.3113	   0.0870	
  -7.5000	 142.0000	   8.0000	  -0.1630	   3.0870	   0.1739	   0.2542	  -0.3927	   0.4678	   0.0424	  -0.0654	   0.0581	   0.0938	   0.0091	   0.0022	  -0.4026	   0.3511	   0.1792	   3.4669	   4.8782	   0.0780	
  -5.0000	 142.0000	   8.0000	  -0.1087	   3.0870	   0.1739	   0.2886	  -0.3098	   0.4234	   0.0481	  -0.0516	   0.0584	   0.0895	   0.0086	   0.0020	  -0.3834	   0.4055	   0.2653	   4.0899	   5.5503	   0.0706	
  -2.5000	 142.0000	   8.0000	  -0.0543	   3.0870	   0.1739	   0.3173	  -0.2311	   0.3924	   0.0529	  -0.0385	   0.0575	   0.0834	   0.0077	   0.0017	  -0.3534	   0.4632	   0.3204	   4.7614	   5.0397	   0.0654	
   0.0000	 142.0000	   8.0000	   0.0000	   3.0870	   0.1739	   0.3360	  -0.1510	   0.3684	   0.0560	  -0.0252	   0.0558	   0.0768	   0.0068	   0.0013	  -0.3090	   0.4588	   0.2148	   4.6632	   4.5916	   0.0614	
   2.5000	 142.0000	   8.0000	   0.0543	   3.0870	   0.1739	   0.3449	  -0.0692	   0.3518	   0.0575	  -0.0115	   0.0532	   0.0695	   0.0057	   0.0009	  -0.2433	   0.4545	   0.1500	   4.5279	   4.4703	   0.0586	
   5.0000	 142.0000	   8.0000	   0.1087	   3.0870	   0.1739	   0.3460	   0.0115	   0.3461	   0.0577	   0.0019	   0.0515	   0.0637	   0.0050	   0.0006	  -0.1818	   0.4118	   0.0182	   4.2813	   5.1986	   0.0577	
   7.5000	 142.0000	   8.0000	   0.1630	   3.0870	   0.1739	   0.3351	   0.0926	   0.3477	   0.0558	   0.0154	   0.0498	   0.0593	   0.0045	   0.0003	  -0.1111	   0.2738	  -0.1617	   3.2741	   5.5298	   0.0580	
  10.0000	 142.0000	   8.0000	   0.2174	   3.0870	   0.1739	   0.3165	   0.1804	   0.3642	   0.0528	   0.0301	   0.0487	   0.0564	   0.0042	   0.0001	  -0.0354	   0.3589	  -0.4209	   3.6211	   5.3567	   0.0607	
  12.5000	 142.0000	   8.0000	   0.2717	   3.0870	   0.1739	   0.2919	   0.2804	   0.4048	   0.0486	   0.0467	   0.0469	   0.0551	   0.0039	  -0.0001	   0.0280	   0.4504	  -0.7764	   3.9491	   5.6575	   0.0675	
  15.0000	 142.0000	   8.0000	   0.3261	   3.0870	   0.1739	   0.2552	   0.3802	   0.4580	   0.0425	   0.0634	   0.0441	   0.0546	   0.0037	  -0.0002	   0.0716	   0.5277	  -0.8235	   3.8021	   5.1592	   0.0763	
  17.5000	 142.0000	   8.0000	   0.3804	   3.0870	   0.1739	   0.2043	   0.4642	   0.5072	   0.0341	   0.0774	   0.0400	   0.0558	   0.0035	  -0.0002	   0.0935	   0.6026	  -0.7530	   3.6121	   4.7650	   0.0845	
  20.0000	 142.0000	   8.0000	   0.4348	   3.0870	   0.1739	   0.1527	   0.5043	   0.5266	   0.0254	   0.0840	   0.0350	   0.0575	   0.0034	  -0.0002	   0.0944	   0.7365	  -0.7683	   3.7104	   5.1640	   0.0878	
 -20.0000	 144.5000	   8.0000	  -0.4348	   3.1413	   0.1739	   0.0710	  -0.6983	   0.7020	   0.0118	  -0.1164	   0.0327	   0.1152	   0.0108	   0.0011	  -0.2806	   0.2602	   0.0812	   6.1407	   6.2153	   0.1170	
 -17.5000	 144.5000	   8.0000	  -0.3804	   3.1413	   0.1739	   0.0909	  -0.6815	   0.6875	   0.0151	  -0.1136	   0.0397	   0.1103	   0.0103	   0.0016	  -0.3575	   0.2667	  -0.0645	   4.8838	   5.2090	   0.1146	
 -15.0000	 144.5000	   8.0000	  -0.3261	   3.1413	   0.1739	   0.1134	  -0.6254	   0.6356	   0.0189	  -0.1042	   0.0476	   0.1042	   0.0098	   0.0020	  -0.4074	   0.2907	  -0.1159	   4.2557	   4.5064	   0.1059	
 -12.5000	 144.5000	   8.0000	  -0.2717	   3.1413	   0.1739	   0.1365	  -0.5578	   0.5743	   0.0227	  -0.0930	   0.0542	   0.1010	   0.0098	   0.0024	  -0.4320	   0.2907	  -0.0818	   3.6656	   4.3417	   0.0957	
 -10.0000	 144.5000	   8.0000	  -0.2174	   3.1413	   0.1739	   0.1620	  -0.4822	   0.5087	   0.0270	  -0.0804	   0.0579	   0.0974	   0.0096	   0.0025	  -0.4440	   0.2707	   0.0496	   3.3555	   4.4800	   0.0848	
  -7.5000	 144.5000	   8.0000	  -0.1630	   3.1413	   0.1739	   0.1944	  -0.3979	   0.4428	   0.0324	  -0.0663	   0.0595	   0.0931	   0.0092	   0.0024	  -0.4315	   0.2842	   0.2199	   3.1079	   4.9202	   0.0738	
  -5.0000	 144.5000	   8.0000	  -0.1087	   3.1413	   0.1739	   0.2308	  -0.3135	   0.3893	   0.0385	  -0.0522	   0.0598	   0.0892	   0.0086	   0.0022	  -0.4125	   0.3413	   0.3610	   3.5829	   5.6088	   0.0649	
  -2.5000	 144.5000	   8.0000	  -0.0543	   3.1413	   0.1739	   0.2614	  -0.2297	   0.3480	   0.0436	  -0.0383	   0.0589	   0.0835	   0.0078	   0.0019	  -0.3797	   0.4074	   0.4137	   4.3347	   5.3599	   0.0580	
   0.0000	 144.5000	   8.0000	   0.0000	   3.1413	   0.1739	   0.2803	  -0.1442	   0.3151	   0.0467	  -0.0240	   0.0571	   0.0762	   0.0068	   0.0015	  -0.3373	   0.5102	   0.3384	   5.1809	   4.7017	   0.0525	
   2.5000	 144.5000	   8.0000	   0.0543	   3.1413	   0.1739	   0.2921	  -0.0570	   0.2977	   0.0487	  -0.0095	   0.0546	   0.0684	   0.0057	   0.0010	  -0.2763	   0.4340	   0.2723	   4.3873	   4.8619	   0.0496	
   5.0000	 144.5000	   8.0000	   0.1087	   3.1413	   0.1739	   0.2984	   0.0318	   0.3000	   0.0497	   0.0053	   0.0530	   0.0627	   0.0051	   0.0007	  -0.2161	   0.4023	   0.0958	   4.2244	   5.6125	   0.0500	
   7.5000	 144.5000	   8.0000	   0.1630	   3.1413	   0.1739	   0.2907	   0.1170	   0.3134	   0.0485	   0.0195	   0.0513	   0.0582	   0.0045	   0.0004	  -0.1495	   0.3107	  -0.1215	   3.5048	   5.5871	   0.0522	
  10.0000	 144.5000	   8.0000	   0.2174	   3.1413	   0.1739	   0.2744	   0.2073	   0.3439	   0.0457	   0.0346	   0.0498	   0.0548	   0.0041	   0.0002	  -0.0687	   0.3756	  -0.4938	   3.6096	   5.9911	   0.0573	
  12.5000	 144.5000	   8.0000	   0.2717	   3.1413	   0.1739	   0.2506	   0.3084	   0.3974	   0.0418	   0.0514	   0.0475	   0.0536	   0.0038	  -0.0000	   0.0053	   0.5213	  -0.7452	   4.1404	   5.4560	   0.0662	
  15.0000	 144.5000	   8.0000	   0.3261	   3.1413	   0.1739	   0.2163	   0.4063	   0.4603	   0.0361	   0.0677	   0.0443	   0.0535	   0.0036	  -0.0001	   0.0587	   0.6719	  -0.8141	   4.3085	   5.1554	   0.0767	
  17.5000	 144.5000	   8.0000	   0.3804	   3.1413	   0.1739	   0.1728	   0.4853	   0.5152	   0.0288	   0.0809	   0.0397	   0.0545	   0.0034	  -0.0002	   0.0935	   0.7276	  -0.7268	   4.0493	   4.8106	   0.0859	
  20.0000	 144.5000	   8.0000	   0.4348	   3.1413	   0.1739	   0.1277	   0.5228	   0.5379	   0.0213	   0.0871	   0.0342	   0.0560	   0.0032	  -0.0002	   0.0870	   0.9316	  -0.7111	   5.2471	   5.1388	   0.0896	
 -20.0000	 147.0000	   8.0000	  -0.4348	   3.1957	   0.1739	   0.0425	  -0.7087	   0.7100	   0.0071	  -0.1181	   0.0340	   0.1115	   0.0102	   0.0013	  -0.3450	   0.1891	  -0.1283	   6.1118	   5.3057	   0.1183	
 -17.5000	 147.0000	   8.0000	  -0.3804	   3.1957	   0.1739	   0.0503	  -0.6923	   0.6941	   0.0084	  -0.1154	   0.0416	   0.1069	   0.0099	   0.0019	  -0.4225	   0.1559	  -0.1575	   4.5625	   5.0709	   0.1157	
 -15.0000	 147.0000	   8.0000	  -0.3261	   3.1957	   0.1739	   0.0602	  -0.6378	   0.6407	   0.0100	  -0.1063	   0.0494	   0.1021	   0.0097	   0.0023	  -0.4499	   0.2330	  -0.1162	   4.1953	   4.7025	   0.1068	
 -12.5000	 147.0000	   8.0000	  -0.2717	   3.1957	   0.1739	   0.0763	  -0.5696	   0.5747	   0.0127	  -0.0949	   0.0560	   0.0994	   0.0098	   0.0026	  -0.4645	   0.2716	  -0.0538	   3.8723	   4.4768	   0.0958	
