Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/H"	"y/H"	"z/H"	"U [m/s]"	"V [m/s]"	"Length [m/s]"	"U/U<sub>ref</sub>"	"V/U<sub>ref</sub>"	"Std_U/U<sub>ref</sub>"	"Std_V/U<sub>ref</sub>"	"TKE/U<sub>ref</sub><sup>2</sup>"	"u'v'/U<sub>ref</sub><sup>2</sup> "	"Corr-coeff"	"Skew_U"	"Skew_W"	"Kurt_U"	"Kurt_W"	"Length/U<sub>ref</sub>"	
Zone T = "z=8mm_ImgMean_16x32x64_MovingAvgf3x3" I=17 J=65 F=POINT
 -15.0000	 -31.0000	   8.0000	  -0.3261	  -0.6739	   0.1739	  -0.0427	  -0.8107	   0.8119	  -0.0071	  -0.1351	   0.0633	   0.0864	   0.0086	   0.0025	  -0.4549	  -0.0861	   1.1272	   4.5865	   9.5875	   0.1353	
 -12.5000	 -31.0000	   8.0000	  -0.2717	  -0.6739	   0.1739	  -0.0646	  -0.8171	   0.8196	  -0.0108	  -0.1362	   0.0673	   0.0877	   0.0092	   0.0028	  -0.4692	  -0.0316	   0.9390	   4.7541	   8.3651	   0.1366	
 -10.0000	 -31.0000	   8.0000	  -0.2174	  -0.6739	   0.1739	  -0.0755	  -0.8134	   0.8169	  -0.0126	  -0.1356	   0.0686	   0.0899	   0.0096	   0.0029	  -0.4743	   0.0263	   0.7975	   4.4778	   7.6156	   0.1362	
  -7.5000	 -31.0000	   8.0000	  -0.1630	  -0.6739	   0.1739	  -0.0821	  -0.8227	   0.8268	  -0.0137	  -0.1371	   0.0695	   0.0923	   0.0100	   0.0030	  -0.4706	   0.1357	   0.6799	   4.2626	   7.5100	   0.1378	
  -5.0000	 -31.0000	   8.0000	  -0.1087	  -0.6739	   0.1739	  -0.0863	  -0.8025	   0.8072	  -0.0144	  -0.1338	   0.0686	   0.0942	   0.0102	   0.0029	  -0.4439	   0.2645	   0.6164	   4.2584	   6.9578	   0.1345	
  -2.5000	 -31.0000	   8.0000	  -0.0543	  -0.6739	   0.1739	  -0.0883	  -0.7459	   0.7512	  -0.0147	  -0.1243	   0.0662	   0.0945	   0.0100	   0.0025	  -0.3956	   0.3580	   0.5670	   4.1580	   5.7095	   0.1252	
   0.0000	 -31.0000	   8.0000	   0.0000	  -0.6739	   0.1739	  -0.0942	  -0.6790	   0.6856	  -0.0157	  -0.1132	   0.0642	   0.0955	   0.0099	   0.0020	  -0.3289	   0.4405	   0.5158	   3.9978	   4.9514	   0.1143	
   2.5000	 -31.0000	   8.0000	   0.0543	  -0.6739	   0.1739	  -0.0926	  -0.5896	   0.5969	  -0.0154	  -0.0983	   0.0621	   0.0969	   0.0099	   0.0016	  -0.2579	   0.4742	   0.5412	   4.0877	   4.6430	   0.0995	
   5.0000	 -31.0000	   8.0000	   0.1087	  -0.6739	   0.1739	  -0.0810	  -0.4761	   0.4830	  -0.0135	  -0.0794	   0.0604	   0.0970	   0.0098	   0.0011	  -0.1803	   0.4329	   0.5441	   3.8983	   4.0621	   0.0805	
   7.5000	 -31.0000	   8.0000	   0.1630	  -0.6739	   0.1739	  -0.0607	  -0.3237	   0.3294	  -0.0101	  -0.0539	   0.0561	   0.0927	   0.0088	   0.0005	  -0.0914	   0.4052	   0.6712	   4.0749	   4.1150	   0.0549	
  10.0000	 -31.0000	   8.0000	   0.2174	  -0.6739	   0.1739	  -0.0347	  -0.1523	   0.1535	  -0.0058	  -0.0254	   0.0495	   0.0839	   0.0071	  -0.0000	   0.0068	   0.4267	   0.9127	   4.1779	   5.0001	   0.0256	
  12.5000	 -31.0000	   8.0000	   0.2717	  -0.6739	   0.1739	  -0.0104	  -0.0046	   0.0361	  -0.0017	  -0.0008	   0.0424	   0.0709	   0.0051	  -0.0003	   0.0883	   0.4595	   1.1299	   4.3594	   6.3043	   0.0060	
  15.0000	 -31.0000	   8.0000	   0.3261	  -0.6739	   0.1739	   0.0099	   0.1115	   0.1085	   0.0017	   0.0186	   0.0356	   0.0556	   0.0033	  -0.0003	   0.1578	   0.5399	   1.0913	   4.4980	   7.0407	   0.0181	
  17.5000	 -31.0000	   8.0000	   0.3804	  -0.6739	   0.1739	   0.0225	   0.1892	   0.1909	   0.0037	   0.0315	   0.0300	   0.0453	   0.0022	  -0.0002	   0.1837	   0.5913	   0.5868	   4.5903	   6.8401	   0.0318	
  20.0000	 -31.0000	   8.0000	   0.4348	  -0.6739	   0.1739	   0.0297	   0.2403	   0.2424	   0.0050	   0.0401	   0.0268	   0.0425	   0.0019	  -0.0002	   0.1661	   0.6984	   0.0633	   4.8388	   6.1823	   0.0404	
 -20.0000	 -28.5000	   8.0000	  -0.4348	  -0.6196	   0.1739	  -0.0251	  -0.7164	   0.7167	  -0.0042	  -0.1194	   0.0546	   0.0844	   0.0076	   0.0019	  -0.4108	  -0.0540	   1.2066	   4.2016	  10.1377	   0.1195	
 -17.5000	 -28.5000	   8.0000	  -0.3804	  -0.6196	   0.1739	  -0.0559	  -0.7433	   0.7454	  -0.0093	  -0.1239	   0.0597	   0.0834	   0.0079	   0.0023	  -0.4647	  -0.1388	   1.1535	   4.1714	   9.6406	   0.1242	
 -15.0000	 -28.5000	   8.0000	  -0.3261	  -0.6196	   0.1739	  -0.0993	  -0.7623	   0.7687	  -0.0165	  -0.1271	   0.0644	   0.0838	   0.0084	   0.0027	  -0.4953	  -0.1800	   1.0592	   4.7037	   9.0614	   0.1281	
 -12.5000	 -28.5000	   8.0000	  -0.2717	  -0.6196	   0.1739	  -0.1363	  -0.7745	   0.7864	  -0.0227	  -0.1291	   0.0678	   0.0850	   0.0089	   0.0030	  -0.5126	  -0.1408	   0.9071	   4.8402	   7.9857	   0.1311	
 -10.0000	 -28.5000	   8.0000	  -0.2174	  -0.6196	   0.1739	  -0.1593	  -0.7744	   0.7906	  -0.0266	  -0.1291	   0.0682	   0.0866	   0.0091	   0.0030	  -0.5142	  -0.1045	   0.7711	   5.1795	   7.2843	   0.1318	
  -7.5000	 -28.5000	   8.0000	  -0.1630	  -0.6196	   0.1739	  -0.1837	  -0.7996	   0.8205	  -0.0306	  -0.1333	   0.0696	   0.0894	   0.0096	   0.0032	  -0.5062	   0.0599	   0.6725	   4.9287	   7.6576	   0.1367	
  -5.0000	 -28.5000	   8.0000	  -0.1087	  -0.6196	   0.1739	  -0.2027	  -0.8082	   0.8333	  -0.0338	  -0.1347	   0.0704	   0.0918	   0.0100	   0.0031	  -0.4817	   0.2386	   0.4873	   4.4934	   6.7551	   0.1389	
  -2.5000	 -28.5000	   8.0000	  -0.0543	  -0.6196	   0.1739	  -0.2106	  -0.7670	   0.7954	  -0.0351	  -0.1278	   0.0680	   0.0929	   0.0099	   0.0028	  -0.4427	   0.3403	   0.3768	   4.4789	   5.4653	   0.1326	
   0.0000	 -28.5000	   8.0000	   0.0000	  -0.6196	   0.1739	  -0.2157	  -0.7030	   0.7353	  -0.0359	  -0.1172	   0.0649	   0.0948	   0.0099	   0.0024	  -0.3838	   0.4155	   0.3591	   4.5314	   4.6851	   0.1226	
   2.5000	 -28.5000	   8.0000	   0.0543	  -0.6196	   0.1739	  -0.2156	  -0.6162	   0.6528	  -0.0359	  -0.1027	   0.0620	   0.0979	   0.0101	   0.0018	  -0.3001	   0.4731	   0.4203	   4.6053	   4.3863	   0.1088	
   5.0000	 -28.5000	   8.0000	   0.1087	  -0.6196	   0.1739	  -0.2001	  -0.4949	   0.5339	  -0.0334	  -0.0825	   0.0588	   0.0983	   0.0098	   0.0013	  -0.2249	   0.4121	   0.5225	   4.5004	   4.2028	   0.0890	
   7.5000	 -28.5000	   8.0000	   0.1630	  -0.6196	   0.1739	  -0.1693	  -0.3365	   0.3768	  -0.0282	  -0.0561	   0.0538	   0.0938	   0.0088	   0.0008	  -0.1506	   0.3262	   0.7088	   4.4614	   4.4802	   0.0628	
  10.0000	 -28.5000	   8.0000	   0.2174	  -0.6196	   0.1739	  -0.1313	  -0.1603	   0.2063	  -0.0219	  -0.0267	   0.0475	   0.0852	   0.0071	   0.0002	  -0.0585	   0.2726	   0.9603	   4.6983	   5.2321	   0.0344	
  12.5000	 -28.5000	   8.0000	   0.2717	  -0.6196	   0.1739	  -0.0900	  -0.0042	   0.0924	  -0.0150	  -0.0007	   0.0406	   0.0727	   0.0052	  -0.0001	   0.0236	   0.2989	   1.2410	   4.4971	   7.0525	   0.0154	
  15.0000	 -28.5000	   8.0000	   0.3261	  -0.6196	   0.1739	  -0.0511	   0.1114	   0.1209	  -0.0085	   0.0186	   0.0337	   0.0566	   0.0033	  -0.0002	   0.1137	   0.3091	   1.1285	   4.0597	   7.2813	   0.0202	
  17.5000	 -28.5000	   8.0000	   0.3804	  -0.6196	   0.1739	  -0.0201	   0.1886	   0.1898	  -0.0033	   0.0314	   0.0279	   0.0457	   0.0021	  -0.0002	   0.1664	   0.2475	   0.5481	   4.1941	   6.4434	   0.0316	
  20.0000	 -28.5000	   8.0000	   0.4348	  -0.6196	   0.1739	  -0.0069	   0.2391	   0.2395	  -0.0011	   0.0398	   0.0245	   0.0425	   0.0018	  -0.0002	   0.1716	   0.2626	  -0.0342	   4.3565	   5.9420	   0.0399	
 -20.0000	 -26.0000	   8.0000	  -0.4348	  -0.5652	   0.1739	  -0.0652	  -0.6473	   0.6505	  -0.0109	  -0.1079	   0.0563	   0.0805	   0.0072	   0.0021	  -0.4539	  -0.1208	   1.1385	   4.3193	   9.2404	   0.1084	
 -17.5000	 -26.0000	   8.0000	  -0.3804	  -0.5652	   0.1739	  -0.0997	  -0.6688	   0.6762	  -0.0166	  -0.1115	   0.0607	   0.0795	   0.0075	   0.0024	  -0.4937	  -0.1730	   1.1083	   4.3666	   8.8461	   0.1127	
 -15.0000	 -26.0000	   8.0000	  -0.3261	  -0.5652	   0.1739	  -0.1553	  -0.6909	   0.7081	  -0.0259	  -0.1151	   0.0648	   0.0798	   0.0079	   0.0027	  -0.5251	  -0.2706	   1.0540	   5.1781	   8.7768	   0.1180	
 -12.5000	 -26.0000	   8.0000	  -0.2717	  -0.5652	   0.1739	  -0.2085	  -0.7237	   0.7531	  -0.0347	  -0.1206	   0.0694	   0.0813	   0.0086	   0.0030	  -0.5389	  -0.2583	   0.8941	   5.6418	   8.1522	   0.1255	
 -10.0000	 -26.0000	   8.0000	  -0.2174	  -0.5652	   0.1739	  -0.2484	  -0.7412	   0.7817	  -0.0414	  -0.1235	   0.0708	   0.0829	   0.0089	   0.0032	  -0.5374	  -0.1996	   0.8043	   6.1313	   7.9347	   0.1303	
  -7.5000	 -26.0000	   8.0000	  -0.1630	  -0.5652	   0.1739	  -0.2859	  -0.7782	   0.8290	  -0.0476	  -0.1297	   0.0723	   0.0854	   0.0094	   0.0033	  -0.5317	  -0.0291	   0.6803	   5.6981	   7.9692	   0.1382	
  -5.0000	 -26.0000	   8.0000	  -0.1087	  -0.5652	   0.1739	  -0.3137	  -0.8005	   0.8598	  -0.0523	  -0.1334	   0.0729	   0.0877	   0.0098	   0.0033	  -0.5215	   0.1281	   0.4320	   5.3109	   6.6907	   0.1433	
  -2.5000	 -26.0000	   8.0000	  -0.0543	  -0.5652	   0.1739	  -0.3297	  -0.7781	   0.8450	  -0.0550	  -0.1297	   0.0701	   0.0901	   0.0098	   0.0031	  -0.4893	   0.2140	   0.2625	   5.3070	   5.3058	   0.1408	
   0.0000	 -26.0000	   8.0000	   0.0000	  -0.5652	   0.1739	  -0.3388	  -0.7267	   0.8018	  -0.0565	  -0.1211	   0.0665	   0.0932	   0.0098	   0.0027	  -0.4329	   0.2875	   0.2571	   5.4052	   4.7736	   0.1336	
   2.5000	 -26.0000	   8.0000	   0.0543	  -0.5652	   0.1739	  -0.3374	  -0.6475	   0.7301	  -0.0562	  -0.1079	   0.0631	   0.0972	   0.0101	   0.0022	  -0.3555	   0.3506	   0.3286	   5.4491	   4.4608	   0.1217	
   5.0000	 -26.0000	   8.0000	   0.1087	  -0.5652	   0.1739	  -0.3097	  -0.5207	   0.6059	  -0.0516	  -0.0868	   0.0580	   0.0979	   0.0097	   0.0017	  -0.2998	   0.3456	   0.4916	   5.2434	   4.3402	   0.1010	
   7.5000	 -26.0000	   8.0000	   0.1630	  -0.5652	   0.1739	  -0.2591	  -0.3579	   0.4419	  -0.0432	  -0.0597	   0.0517	   0.0926	   0.0084	   0.0012	  -0.2448	   0.2440	   0.8123	   5.3194	   5.2362	   0.0736	
  10.0000	 -26.0000	   8.0000	   0.2174	  -0.5652	   0.1739	  -0.2112	  -0.1800	   0.2776	  -0.0352	  -0.0300	   0.0451	   0.0839	   0.0068	   0.0006	  -0.1691	   0.1675	   1.1298	   5.6591	   6.3454	   0.0463	
  12.5000	 -26.0000	   8.0000	   0.2717	  -0.5652	   0.1739	  -0.1652	  -0.0238	   0.1669	  -0.0275	  -0.0040	   0.0386	   0.0716	   0.0050	   0.0002	  -0.0757	   0.2306	   1.3746	   4.8443	   7.9082	   0.0278	
  15.0000	 -26.0000	   8.0000	   0.3261	  -0.5652	   0.1739	  -0.1098	   0.0957	   0.1456	  -0.0183	   0.0159	   0.0318	   0.0565	   0.0031	  -0.0001	   0.0416	   0.1419	   1.2060	   4.1348	   7.5582	   0.0243	
  17.5000	 -26.0000	   8.0000	   0.3804	  -0.5652	   0.1739	  -0.0681	   0.1777	   0.1899	  -0.0113	   0.0296	   0.0265	   0.0462	   0.0021	  -0.0002	   0.1295	   0.0624	   0.5148	   4.0504	   5.7187	   0.0316	
  20.0000	 -26.0000	   8.0000	   0.4348	  -0.5652	   0.1739	  -0.0461	   0.2352	   0.2401	  -0.0077	   0.0392	   0.0236	   0.0425	   0.0018	  -0.0002	   0.1540	  -0.0134	  -0.0144	   4.3401	   5.6558	   0.0400	
 -20.0000	 -23.5000	   8.0000	  -0.4348	  -0.5109	   0.1739	  -0.1097	  -0.5678	   0.5787	  -0.0183	  -0.0946	   0.0590	   0.0757	   0.0069	   0.0022	  -0.4830	  -0.1815	   0.9828	   4.5326	   7.8933	   0.0965	
 -17.5000	 -23.5000	   8.0000	  -0.3804	  -0.5109	   0.1739	  -0.1489	  -0.5948	   0.6131	  -0.0248	  -0.0991	   0.0636	   0.0752	   0.0073	   0.0024	  -0.5068	  -0.1901	   1.0332	   4.8323	   8.6576	   0.1022	
 -15.0000	 -23.5000	   8.0000	  -0.3261	  -0.5109	   0.1739	  -0.2126	  -0.6351	   0.6698	  -0.0354	  -0.1059	   0.0682	   0.0760	   0.0078	   0.0027	  -0.5224	  -0.2501	   1.0152	   5.4774	   8.9392	   0.1116	
 -12.5000	 -23.5000	   8.0000	  -0.2717	  -0.5109	   0.1739	  -0.2756	  -0.6818	   0.7354	  -0.0459	  -0.1136	   0.0730	   0.0772	   0.0085	   0.0030	  -0.5407	  -0.2980	   0.8074	   6.5180	   8.0026	   0.1226	
 -10.0000	 -23.5000	   8.0000	  -0.2174	  -0.5109	   0.1739	  -0.3273	  -0.7163	   0.7876	  -0.0546	  -0.1194	   0.0749	   0.0786	   0.0088	   0.0032	  -0.5472	  -0.2755	   0.7413	   7.1374	   8.2164	   0.1313	
  -7.5000	 -23.5000	   8.0000	  -0.1630	  -0.5109	   0.1739	  -0.3747	  -0.7594	   0.8469	  -0.0625	  -0.1266	   0.0764	   0.0811	   0.0093	   0.0034	  -0.5522	  -0.1565	   0.6717	   6.5007	   8.5058	   0.1411	
  -5.0000	 -23.5000	   8.0000	  -0.1087	  -0.5109	   0.1739	  -0.4132	  -0.7824	   0.8849	  -0.0689	  -0.1304	   0.0760	   0.0834	   0.0095	   0.0035	  -0.5535	  -0.0944	   0.4668	   6.5509	   6.9146	   0.1475	
  -2.5000	 -23.5000	   8.0000	  -0.0543	  -0.5109	   0.1739	  -0.4415	  -0.7819	   0.8979	  -0.0736	  -0.1303	   0.0733	   0.0862	   0.0096	   0.0033	  -0.5285	  -0.0025	   0.3009	   6.2945	   6.0919	   0.1497	
   0.0000	 -23.5000	   8.0000	   0.0000	  -0.5109	   0.1739	  -0.4591	  -0.7498	   0.8792	  -0.0765	  -0.1250	   0.0697	   0.0899	   0.0097	   0.0030	  -0.4763	   0.0804	   0.2377	   6.1717	   5.5205	   0.1465	
   2.5000	 -23.5000	   8.0000	   0.0543	  -0.5109	   0.1739	  -0.4573	  -0.6816	   0.8207	  -0.0762	  -0.1136	   0.0654	   0.0943	   0.0099	   0.0026	  -0.4149	   0.1517	   0.2671	   6.0389	   4.8858	   0.1368	
   5.0000	 -23.5000	   8.0000	   0.1087	  -0.5109	   0.1739	  -0.4247	  -0.5630	   0.7052	  -0.0708	  -0.0938	   0.0596	   0.0960	   0.0096	   0.0022	  -0.3766	   0.1376	   0.4257	   6.0595	   4.6243	   0.1175	
   7.5000	 -23.5000	   8.0000	   0.1630	  -0.5109	   0.1739	  -0.3554	  -0.3986	   0.5340	  -0.0592	  -0.0664	   0.0515	   0.0912	   0.0082	   0.0017	  -0.3604	  -0.0339	   0.7854	   6.4361	   5.3622	   0.0890	
  10.0000	 -23.5000	   8.0000	   0.2174	  -0.5109	   0.1739	  -0.2880	  -0.2211	   0.3632	  -0.0480	  -0.0368	   0.0443	   0.0824	   0.0066	   0.0011	  -0.3131	  -0.0204	   1.1168	   5.9615	   6.2765	   0.0605	
  12.5000	 -23.5000	   8.0000	   0.2717	  -0.5109	   0.1739	  -0.2285	  -0.0605	   0.2362	  -0.0381	  -0.0101	   0.0374	   0.0707	   0.0048	   0.0006	  -0.2205	   0.1047	   1.2774	   4.8969	   6.5684	   0.0394	
  15.0000	 -23.5000	   8.0000	   0.3261	  -0.5109	   0.1739	  -0.1592	   0.0711	   0.1753	  -0.0265	   0.0118	   0.0305	   0.0573	   0.0032	   0.0002	  -0.0892	   0.0204	   1.1430	   4.4431	   6.0757	   0.0292	
  17.5000	 -23.5000	   8.0000	   0.3804	  -0.5109	   0.1739	  -0.1035	   0.1674	   0.1959	  -0.0173	   0.0279	   0.0254	   0.0476	   0.0022	  -0.0001	   0.0505	  -0.1237	   0.6517	   4.2768	   5.3414	   0.0327	
  20.0000	 -23.5000	   8.0000	   0.4348	  -0.5109	   0.1739	  -0.0751	   0.2305	   0.2426	  -0.0125	   0.0384	   0.0225	   0.0426	   0.0017	  -0.0001	   0.1323	  -0.1828	   0.0806	   4.3008	   5.1599	   0.0404	
 -20.0000	 -21.0000	   8.0000	  -0.4348	  -0.4565	   0.1739	  -0.1617	  -0.4865	   0.5136	  -0.0269	  -0.0811	   0.0628	   0.0705	   0.0067	   0.0021	  -0.4767	  -0.1809	   0.8714	   4.4775	   7.2476	   0.0856	
 -17.5000	 -21.0000	   8.0000	  -0.3804	  -0.4565	   0.1739	  -0.2032	  -0.5291	   0.5666	  -0.0339	  -0.0882	   0.0675	   0.0712	   0.0072	   0.0024	  -0.4914	  -0.1617	   0.8791	   4.6654	   8.0502	   0.0944	
 -15.0000	 -21.0000	   8.0000	  -0.3261	  -0.4565	   0.1739	  -0.2699	  -0.5875	   0.6466	  -0.0450	  -0.0979	   0.0729	   0.0723	   0.0079	   0.0027	  -0.5045	  -0.1403	   0.8123	   5.0562	   8.0606	   0.1078	
 -12.5000	 -21.0000	   8.0000	  -0.2717	  -0.4565	   0.1739	  -0.3389	  -0.6411	   0.7252	  -0.0565	  -0.1069	   0.0767	   0.0730	   0.0084	   0.0029	  -0.5228	  -0.2116	   0.6843	   6.2111	   7.6834	   0.1209	
 -10.0000	 -21.0000	   8.0000	  -0.2174	  -0.4565	   0.1739	  -0.3974	  -0.6822	   0.7894	  -0.0662	  -0.1137	   0.0787	   0.0742	   0.0088	   0.0032	  -0.5406	  -0.2495	   0.6286	   6.7944	   7.7085	   0.1316	
  -7.5000	 -21.0000	   8.0000	  -0.1630	  -0.4565	   0.1739	  -0.4565	  -0.7306	   0.8615	  -0.0761	  -0.1218	   0.0803	   0.0764	   0.0092	   0.0034	  -0.5618	  -0.2275	   0.6321	   6.7475	   8.2321	   0.1436	
  -5.0000	 -21.0000	   8.0000	  -0.1087	  -0.4565	   0.1739	  -0.5103	  -0.7686	   0.9225	  -0.0851	  -0.1281	   0.0803	   0.0788	   0.0095	   0.0036	  -0.5679	  -0.2099	   0.5258	   6.8667	   7.7822	   0.1538	
  -2.5000	 -21.0000	   8.0000	  -0.0543	  -0.4565	   0.1739	  -0.5498	  -0.7841	   0.9576	  -0.0916	  -0.1307	   0.0781	   0.0813	   0.0095	   0.0035	  -0.5452	  -0.1903	   0.3616	   7.0371	   6.8994	   0.1596	
   0.0000	 -21.0000	   8.0000	   0.0000	  -0.4565	   0.1739	  -0.5746	  -0.7687	   0.9597	  -0.0958	  -0.1281	   0.0742	   0.0846	   0.0095	   0.0031	  -0.5008	  -0.1444	   0.2772	   6.9373	   6.5659	   0.1600	
   2.5000	 -21.0000	   8.0000	   0.0543	  -0.4565	   0.1739	  -0.5765	  -0.7164	   0.9196	  -0.0961	  -0.1194	   0.0691	   0.0887	   0.0095	   0.0028	  -0.4522	  -0.0632	   0.2382	   6.4902	   5.7518	   0.1533	
   5.0000	 -21.0000	   8.0000	   0.1087	  -0.4565	   0.1739	  -0.5424	  -0.6140	   0.8193	  -0.0904	  -0.1023	   0.0625	   0.0918	   0.0093	   0.0025	  -0.4285	  -0.0065	   0.3765	   6.3275	   5.2627	   0.1365	
   7.5000	 -21.0000	   8.0000	   0.1630	  -0.4565	   0.1739	  -0.4711	  -0.4627	   0.6603	  -0.0785	  -0.0771	   0.0555	   0.0912	   0.0085	   0.0022	  -0.4344	  -0.1609	   0.6502	   6.8819	   5.3048	   0.1100	
  10.0000	 -21.0000	   8.0000	   0.2174	  -0.4565	   0.1739	  -0.3875	  -0.2877	   0.4827	  -0.0646	  -0.0479	   0.0477	   0.0845	   0.0071	   0.0017	  -0.4229	  -0.2233	   0.9046	   6.7995	   5.3613	   0.0804	
  12.5000	 -21.0000	   8.0000	   0.2717	  -0.4565	   0.1739	  -0.3052	  -0.1229	   0.3288	  -0.0509	  -0.0205	   0.0395	   0.0733	   0.0052	   0.0011	  -0.3731	  -0.1848	   1.0623	   6.0793	   5.1694	   0.0548	
  15.0000	 -21.0000	   8.0000	   0.3261	  -0.4565	   0.1739	  -0.2135	   0.0195	   0.2151	  -0.0356	   0.0032	   0.0317	   0.0599	   0.0035	   0.0005	  -0.2719	  -0.2596	   1.1307	   5.4807	   5.5797	   0.0359	
  17.5000	 -21.0000	   8.0000	   0.3804	  -0.4565	   0.1739	  -0.1396	   0.1328	   0.1924	  -0.0233	   0.0221	   0.0254	   0.0498	   0.0023	   0.0002	  -0.1203	  -0.3078	   0.9193	   4.7193	   5.5710	   0.0321	
  20.0000	 -21.0000	   8.0000	   0.4348	  -0.4565	   0.1739	  -0.0952	   0.2005	   0.2216	  -0.0159	   0.0334	   0.0214	   0.0433	   0.0018	  -0.0000	   0.0491	  -0.3645	   0.4194	   4.6489	   5.5656	   0.0369	
 -20.0000	 -18.5000	   8.0000	  -0.4348	  -0.4022	   0.1739	  -0.2145	  -0.4051	   0.4598	  -0.0358	  -0.0675	   0.0679	   0.0656	   0.0067	   0.0020	  -0.4522	  -0.1753	   0.7788	   4.3267	   6.7396	   0.0766	
 -17.5000	 -18.5000	   8.0000	  -0.3804	  -0.4022	   0.1739	  -0.2543	  -0.4521	   0.5185	  -0.0424	  -0.0753	   0.0722	   0.0661	   0.0072	   0.0022	  -0.4603	  -0.1213	   0.7222	   4.4383	   6.9768	   0.0864	
 -15.0000	 -18.5000	   8.0000	  -0.3261	  -0.4022	   0.1739	  -0.3179	  -0.5216	   0.6109	  -0.0530	  -0.0869	   0.0766	   0.0675	   0.0078	   0.0025	  -0.4782	  -0.0703	   0.6644	   4.5472	   7.2287	   0.1018	
 -12.5000	 -18.5000	   8.0000	  -0.2717	  -0.4022	   0.1739	  -0.3888	  -0.5868	   0.7040	  -0.0648	  -0.0978	   0.0799	   0.0688	   0.0083	   0.0028	  -0.5027	  -0.1683	   0.6158	   5.5789	   7.2090	   0.1173	
 -10.0000	 -18.5000	   8.0000	  -0.2174	  -0.4022	   0.1739	  -0.4456	  -0.6358	   0.7764	  -0.0743	  -0.1060	   0.0812	   0.0693	   0.0085	   0.0030	  -0.5322	  -0.2887	   0.5735	   6.4617	   7.2314	   0.1294	
  -7.5000	 -18.5000	   8.0000	  -0.1630	  -0.4022	   0.1739	  -0.5162	  -0.6905	   0.8622	  -0.0860	  -0.1151	   0.0830	   0.0710	   0.0089	   0.0033	  -0.5599	  -0.2771	   0.6170	   6.6226	   8.2056	   0.1437	
  -5.0000	 -18.5000	   8.0000	  -0.1087	  -0.4022	   0.1739	  -0.5905	  -0.7429	   0.9490	  -0.0984	  -0.1238	   0.0839	   0.0732	   0.0093	   0.0035	  -0.5679	  -0.2429	   0.5520	   6.7655	   8.3364	   0.1582	
  -2.5000	 -18.5000	   8.0000	  -0.0543	  -0.4022	   0.1739	  -0.6436	  -0.7724	   1.0054	  -0.1073	  -0.1287	   0.0827	   0.0755	   0.0094	   0.0034	  -0.5507	  -0.2982	   0.4793	   7.3615	   8.1642	   0.1676	
   0.0000	 -18.5000	   8.0000	   0.0000	  -0.4022	   0.1739	  -0.6796	  -0.7752	   1.0309	  -0.1133	  -0.1292	   0.0795	   0.0782	   0.0093	   0.0032	  -0.5112	  -0.3580	   0.3899	   7.9084	   8.0549	   0.1718	
   2.5000	 -18.5000	   8.0000	   0.0543	  -0.4022	   0.1739	  -0.6889	  -0.7422	   1.0126	  -0.1148	  -0.1237	   0.0749	   0.0816	   0.0092	   0.0029	  -0.4661	  -0.3142	   0.3045	   7.3407	   7.3588	   0.1688	
   5.0000	 -18.5000	   8.0000	   0.1087	  -0.4022	   0.1739	  -0.6560	  -0.6597	   0.9304	  -0.1093	  -0.1100	   0.0682	   0.0845	   0.0088	   0.0026	  -0.4514	  -0.2653	   0.3929	   6.8497	   6.5084	   0.1551	
   7.5000	 -18.5000	   8.0000	   0.1630	  -0.4022	   0.1739	  -0.5691	  -0.5216	   0.7720	  -0.0949	  -0.0869	   0.0616	   0.0845	   0.0082	   0.0025	  -0.4793	  -0.5556	   0.6641	   7.7779	   6.1177	   0.1287	
  10.0000	 -18.5000	   8.0000	   0.2174	  -0.4022	   0.1739	  -0.4880	  -0.3679	   0.6112	  -0.0813	  -0.0613	   0.0542	   0.0816	   0.0072	   0.0022	  -0.5027	  -0.6387	   0.8520	   7.7104	   5.7571	   0.1019	
  12.5000	 -18.5000	   8.0000	   0.2717	  -0.4022	   0.1739	  -0.4135	  -0.2226	   0.4695	  -0.0689	  -0.0371	   0.0454	   0.0748	   0.0057	   0.0017	  -0.4965	  -0.6231	   0.8974	   8.0304	   5.0591	   0.0783	
  15.0000	 -18.5000	   8.0000	   0.3261	  -0.4022	   0.1739	  -0.3069	  -0.0785	   0.3166	  -0.0511	  -0.0131	   0.0367	   0.0642	   0.0041	   0.0011	  -0.4623	  -0.6716	   0.9922	   8.3011	   5.1184	   0.0528	
  17.5000	 -18.5000	   8.0000	   0.3804	  -0.4022	   0.1739	  -0.1993	   0.0505	   0.2090	  -0.0332	   0.0084	   0.0294	   0.0544	   0.0029	   0.0006	  -0.3915	  -0.6771	   0.9792	   6.1806	   5.1763	   0.0348	
  20.0000	 -18.5000	   8.0000	   0.4348	  -0.4022	   0.1739	  -0.1168	   0.1341	   0.1712	  -0.0195	   0.0223	   0.0239	   0.0464	   0.0020	   0.0003	  -0.2629	  -0.9316	   0.8576	   5.5572	   6.0705	   0.0285	
 -20.0000	 -16.0000	   8.0000	  -0.4348	  -0.3478	   0.1739	  -0.2732	  -0.3277	   0.4285	  -0.0455	  -0.0546	   0.0751	   0.0597	   0.0069	   0.0018	  -0.4052	  -0.1537	   0.6834	   4.1123	   6.3767	   0.0714	
