Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-136mm_Tec" I=17 J=25 F=POINT
  12.5000	-142.0000	  35.0000	   0.2717	  -3.0870	   0.7609	   2.9396	   4.8708	
  15.0000	-142.0000	  35.0000	   0.3261	  -3.0870	   0.7609	   2.7656	   4.5956	
  17.5000	-142.0000	  35.0000	   0.3804	  -3.0870	   0.7609	   2.5752	   4.3269	
  20.0000	-142.0000	  35.0000	   0.4348	  -3.0870	   0.7609	   2.3900	   4.0700	
 -20.0000	-142.0000	  37.5000	  -0.4348	  -3.0870	   0.8152	  21.6000	  27.5075	
 -17.5000	-142.0000	  37.5000	  -0.3804	  -3.0870	   0.8152	  20.5031	  25.8075	
 -15.0000	-142.0000	  37.5000	  -0.3261	  -3.0870	   0.8152	  19.4062	  24.1075	
 -12.5000	-142.0000	  37.5000	  -0.2717	  -3.0870	   0.8152	  18.3094	  22.4075	
 -10.0000	-142.0000	  37.5000	  -0.2174	  -3.0870	   0.8152	  16.8912	  20.4609	
  -7.5000	-142.0000	  37.5000	  -0.1630	  -3.0870	   0.8152	  14.2413	  17.5688	
  -5.0000	-142.0000	  37.5000	  -0.1087	  -3.0870	   0.8152	  11.2700	  14.4300	
  -2.5000	-142.0000	  37.5000	  -0.0543	  -3.0870	   0.8152	   8.2988	  11.2913	
   0.0000	-142.0000	  37.5000	   0.0000	  -3.0870	   0.8152	   5.7448	   8.5653	
   2.5000	-142.0000	  37.5000	   0.0543	  -3.0870	   0.8152	   4.7906	   7.4219	
   5.0000	-142.0000	  37.5000	   0.1087	  -3.0870	   0.8152	   4.2537	   6.6913	
   7.5000	-142.0000	  37.5000	   0.1630	  -3.0870	   0.8152	   3.7169	   5.9606	
  10.0000	-142.0000	  37.5000	   0.2174	  -3.0870	   0.8152	   3.2376	   5.3053	
  12.5000	-142.0000	  37.5000	   0.2717	  -3.0870	   0.8152	   2.9794	   4.9387	
  15.0000	-142.0000	  37.5000	   0.3261	  -3.0870	   0.8152	   2.7788	   4.6475	
  17.5000	-142.0000	  37.5000	   0.3804	  -3.0870	   0.8152	   2.5781	   4.3563	
  20.0000	-142.0000	  37.5000	   0.4348	  -3.0870	   0.8152	   2.3775	   4.0650	
 -20.0000	-142.0000	  40.0000	  -0.4348	  -3.0870	   0.8696	  21.6900	  26.9550	
 -17.5000	-142.0000	  40.0000	  -0.3804	  -3.0870	   0.8696	  20.4913	  25.4200	
 -15.0000	-142.0000	  40.0000	  -0.3261	  -3.0870	   0.8696	  19.2925	  23.8850	
 -12.5000	-142.0000	  40.0000	  -0.2717	  -3.0870	   0.8696	  18.0938	  22.3500	
 -10.0000	-142.0000	  40.0000	  -0.2174	  -3.0870	   0.8696	  16.5353	  20.4772	
  -7.5000	-142.0000	  40.0000	  -0.1630	  -3.0870	   0.8696	  14.0775	  17.7600	
  -5.0000	-142.0000	  40.0000	  -0.1087	  -3.0870	   0.8696	  11.2600	  14.7050	
  -2.5000	-142.0000	  40.0000	  -0.0543	  -3.0870	   0.8696	   8.4425	  11.6500	
   0.0000	-142.0000	  40.0000	   0.0000	  -3.0870	   0.8696	   6.1214	   9.0914	
   2.5000	-142.0000	  40.0000	   0.0543	  -3.0870	   0.8696	   5.0413	   7.7738	
   5.0000	-142.0000	  40.0000	   0.1087	  -3.0870	   0.8696	   4.4575	   6.9525	
   7.5000	-142.0000	  40.0000	   0.1630	  -3.0870	   0.8696	   3.8738	   6.1312	
