Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=29mm_Tec" I=17 J=25 F=POINT
 -20.0000	  29.0000	  37.5000	  -0.4348	   0.6304	   0.8152	  13.0600	  10.6500	
 -17.5000	  29.0000	  37.5000	  -0.3804	   0.6304	   0.8152	  15.4512	  12.1100	
 -15.0000	  29.0000	  37.5000	  -0.3261	   0.6304	   0.8152	  17.8425	  13.5700	
 -12.5000	  29.0000	  37.5000	  -0.2717	   0.6304	   0.8152	  20.2338	  15.0300	
 -10.0000	  29.0000	  37.5000	  -0.2174	   0.6304	   0.8152	  22.6085	  16.4746	
  -7.5000	  29.0000	  37.5000	  -0.1630	   0.6304	   0.8152	  24.9200	  17.8600	
  -5.0000	  29.0000	  37.5000	  -0.1087	   0.6304	   0.8152	  27.2150	  19.2300	
  -2.5000	  29.0000	  37.5000	  -0.0543	   0.6304	   0.8152	  29.5100	  20.6000	
   0.0000	  29.0000	  37.5000	   0.0000	   0.6304	   0.8152	  31.6293	  21.7960	
   2.5000	  29.0000	  37.5000	   0.0543	   0.6304	   0.8152	  33.0750	  22.3250	
   5.0000	  29.0000	  37.5000	   0.1087	   0.6304	   0.8152	  34.3450	  22.6800	
   7.5000	  29.0000	  37.5000	   0.1630	   0.6304	   0.8152	  35.6150	  23.0350	
  10.0000	  29.0000	  37.5000	   0.2174	   0.6304	   0.8152	  37.1261	  23.4729	
  12.5000	  29.0000	  37.5000	   0.2717	   0.6304	   0.8152	  39.5613	  24.2288	
  15.0000	  29.0000	  37.5000	   0.3261	   0.6304	   0.8152	  42.2375	  25.0675	
  17.5000	  29.0000	  37.5000	   0.3804	   0.6304	   0.8152	  44.9138	  25.9063	
  20.0000	  29.0000	  37.5000	   0.4348	   0.6304	   0.8152	  47.5900	  26.7450	
 -20.0000	  29.0000	  40.0000	  -0.4348	   0.6304	   0.8696	  10.8000	   8.9900	
 -17.5000	  29.0000	  40.0000	  -0.3804	   0.6304	   0.8696	  13.6200	  10.9350	
 -15.0000	  29.0000	  40.0000	  -0.3261	   0.6304	   0.8696	  16.4400	  12.8800	
 -12.5000	  29.0000	  40.0000	  -0.2717	   0.6304	   0.8696	  19.2600	  14.8250	
 -10.0000	  29.0000	  40.0000	  -0.2174	   0.6304	   0.8696	  21.8867	  16.5656	
  -7.5000	  29.0000	  40.0000	  -0.1630	   0.6304	   0.8696	  24.0300	  17.7950	
  -5.0000	  29.0000	  40.0000	  -0.1087	   0.6304	   0.8696	  25.9800	  18.8200	
  -2.5000	  29.0000	  40.0000	  -0.0543	   0.6304	   0.8696	  27.9300	  19.8450	
   0.0000	  29.0000	  40.0000	   0.0000	   0.6304	   0.8696	  29.7722	  20.7672	
   2.5000	  29.0000	  40.0000	   0.0543	   0.6304	   0.8696	  31.3450	  21.4325	
   5.0000	  29.0000	  40.0000	   0.1087	   0.6304	   0.8696	  32.8100	  21.9950	
   7.5000	  29.0000	  40.0000	   0.1630	   0.6304	   0.8696	  34.2750	  22.5575	
  10.0000	  29.0000	  40.0000	   0.2174	   0.6304	   0.8696	  35.8583	  23.0883	
  12.5000	  29.0000	  40.0000	   0.2717	   0.6304	   0.8696	  37.7375	  23.5400	
  15.0000	  29.0000	  40.0000	   0.3261	   0.6304	   0.8696	  39.7350	  23.9600	
